%
% Citation Request :
% 1. OZKAN I.A., KOKLU M. and SARACOGLU R. (2021). Classification of Pistachio Species Using Improved K-NN Classifier. Progress in Nutrition, Vol. 23, N. 2, pp. DOI:10.23751/pn.v23i2.9686.  (Open Access) 
% 
% 2. SINGH D, TASPINAR YS, KURSUN R, CINAR I, KOKLU M, OZKAN IA, LEE H-N., (2022). Classification and Analysis of Pistachio Species with Pre-Trained Deep Learning Models, Electronics, 11 (7), 981. https://doi.org/10.3390/electronics11070981. (Open Access)
% DATASET: https://www.muratkoklu.com/datasets/
% Article Download (PDF): https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/9686/9178
% https://www.mdpi.com/2079-9292/11/7/981/pdf


@RELATION Pistachio_16_Features_Dataset
@ATTRIBUTE AREA	INTEGER
@ATTRIBUTE PERIMETER	REAL
@ATTRIBUTE MAJOR_AXIS	REAL
@ATTRIBUTE MINOR_AXIS	REAL
@ATTRIBUTE ECCENTRICITY	REAL
@ATTRIBUTE EQDIASQ	REAL
@ATTRIBUTE SOLIDITY	REAL
@ATTRIBUTE CONVEX_AREA	INTEGER
@ATTRIBUTE EXTENT	REAL
@ATTRIBUTE ASPECT_RATIO	REAL
@ATTRIBUTE ROUNDNESS	REAL
@ATTRIBUTE COMPACTNESS	REAL
@ATTRIBUTE SHAPEFACTOR_1	REAL
@ATTRIBUTE SHAPEFACTOR_2	REAL
@ATTRIBUTE SHAPEFACTOR_3	REAL
@ATTRIBUTE SHAPEFACTOR_4	REAL
@ATTRIBUTE Class	{Kirmizi_Pistachio, Siit_Pistachio}

@DATA
94813,1183.624,457.7638,265.0254,0.8154,347.4474,0.9926,95523,0.7556,1.7272,0.8505,0.759,0.0048,0.0028,0.5761,0.9951,Siit_Pistachio
90092,1168.9091,424.2695,272.9402,0.7656,338.6867,0.9723,92658,0.7482,1.5544,0.8286,0.7983,0.0047,0.003,0.6373,0.9906,Siit_Pistachio
82814,2589.687,441.893,263.9256,0.802,324.7184,0.8914,92899,0.652,1.6743,0.1552,0.7348,0.0053,0.0032,0.54,0.9041,Siit_Pistachio
94554,1323.192,471.8111,262.4769,0.831,346.9725,0.9611,98382,0.7936,1.7975,0.6786,0.7354,0.005,0.0028,0.5408,0.9721,Siit_Pistachio
105052,1645.708,482.7813,289.5465,0.8002,365.7272,0.9399,111775,0.7191,1.6674,0.4874,0.7575,0.0046,0.0028,0.5739,0.9569,Siit_Pistachio
104872,1330.42,492.244,274.5856,0.83,365.4137,0.9675,108394,0.7543,1.7927,0.7445,0.7423,0.0047,0.0026,0.5511,0.9879,Siit_Pistachio
93612,1220.072,458.8475,260.5799,0.8231,345.2398,0.9887,94682,0.7801,1.7609,0.7903,0.7524,0.0049,0.0028,0.5661,0.9969,Siit_Pistachio
95548,2225.053,481.343,266.6153,0.8326,348.7915,0.9202,103838,0.7395,1.8054,0.2425,0.7246,0.005,0.0028,0.5251,0.948,Siit_Pistachio
97655,1329.3571,473.6825,264.9027,0.829,352.6162,0.9721,100459,0.7749,1.7881,0.6944,0.7444,0.0049,0.0027,0.5542,0.9909,Siit_Pistachio
97806,1301.2679,478.9996,263.3344,0.8353,352.8887,0.9726,100560,0.7663,1.819,0.7258,0.7367,0.0049,0.0027,0.5428,0.9873,Siit_Pistachio
99690,1210.12,454.6655,280.5211,0.787,356.2713,0.989,100797,0.7117,1.6208,0.8555,0.7836,0.0046,0.0028,0.614,0.9952,Siit_Pistachio
107831,1380.111,436.3386,320.24,0.6792,370.533,0.9619,112106,0.7476,1.3625,0.7114,0.8492,0.004,0.003,0.7211,0.9825,Siit_Pistachio
79562,1198.744,409.6232,253.7053,0.7851,318.2789,0.9695,82063,0.7404,1.6146,0.6958,0.777,0.0051,0.0032,0.6037,0.9748,Siit_Pistachio
92053,2746.7729,457.8702,295.9154,0.7631,342.3529,0.8668,106195,0.6856,1.5473,0.1533,0.7477,0.005,0.0032,0.5591,0.865,Siit_Pistachio
124008,2581.25,535.6422,307.1895,0.8192,397.3561,0.9361,132478,0.6855,1.7437,0.2339,0.7418,0.0043,0.0025,0.5503,0.9596,Siit_Pistachio
88086,2140.543,434.0049,280.0678,0.7639,334.8949,0.9114,96648,0.6344,1.5496,0.2416,0.7716,0.0049,0.0032,0.5954,0.9227,Siit_Pistachio
81625,1184.317,425.0785,248.45,0.8114,322.3789,0.9689,84248,0.7731,1.7109,0.7313,0.7584,0.0052,0.003,0.5752,0.9841,Siit_Pistachio
70736,1125.762,353.8412,256.9032,0.6877,300.1064,0.9714,72818,0.725,1.3773,0.7014,0.8481,0.005,0.0036,0.7193,0.9908,Siit_Pistachio
82086,1965.697,426.4612,289.211,0.7349,323.288,0.8634,95078,0.693,1.4746,0.267,0.7581,0.0052,0.0035,0.5747,0.8474,Siit_Pistachio
101538,2028.552,450.0862,300.9217,0.7436,359.5583,0.9308,109091,0.708,1.4957,0.3101,0.7989,0.0044,0.003,0.6382,0.9545,Siit_Pistachio
73040,2473.311,465.684,302.6644,0.76,304.9548,0.6975,104720,0.5385,1.5386,0.15,0.6549,0.0064,0.0041,0.4288,0.6598,Siit_Pistachio
109620,1279.4301,470.0632,297.6283,0.774,373.5941,0.9911,110603,0.7697,1.5794,0.8415,0.7948,0.0043,0.0027,0.6317,0.9976,Siit_Pistachio
77579,1171.609,409.9445,244.976,0.8018,314.2875,0.9626,80590,0.763,1.6734,0.7102,0.7667,0.0053,0.0032,0.5878,0.9836,Siit_Pistachio
62299,2065.304,404.3921,221.6103,0.8365,281.6408,0.8585,72570,0.6691,1.8248,0.1835,0.6965,0.0065,0.0036,0.485,0.8851,Siit_Pistachio
92363,1283.306,448.3569,263.7464,0.8087,342.9289,0.978,94442,0.7357,1.7,0.7048,0.7649,0.0049,0.0029,0.585,0.9945,Siit_Pistachio
83344,1579.481,458.4065,239.1979,0.8531,325.7559,0.9447,88226,0.7224,1.9164,0.4198,0.7106,0.0055,0.0029,0.505,0.9678,Siit_Pistachio
90317,2515.9939,489.0473,255.8651,0.8522,339.1094,0.8991,100448,0.7071,1.9113,0.1793,0.6934,0.0054,0.0028,0.4808,0.919,Siit_Pistachio
84846,1140.067,449.3629,241.3961,0.8435,328.6781,0.9898,85723,0.7474,1.8615,0.8203,0.7314,0.0053,0.0028,0.535,0.9959,Siit_Pistachio
67869,1748.365,403.0282,242.8356,0.7981,293.9617,0.8821,76939,0.6773,1.6597,0.279,0.7294,0.0059,0.0036,0.532,0.8829,Siit_Pistachio
104952,1309.203,470.0492,295.9375,0.7769,365.5531,0.9348,112267,0.7297,1.5883,0.7695,0.7777,0.0045,0.0028,0.6048,0.9606,Siit_Pistachio
86022,1314.343,466.0594,246.8569,0.8482,330.9481,0.93,92493,0.6602,1.888,0.6258,0.7101,0.0054,0.0029,0.5042,0.952,Siit_Pistachio
98828,1384.476,484.4311,261.0739,0.8424,354.7277,0.9847,100362,0.7856,1.8555,0.6479,0.7323,0.0049,0.0026,0.5362,0.9949,Siit_Pistachio
72466,1142.896,411.3409,227.908,0.8325,303.7542,0.9596,75520,0.7244,1.8049,0.6972,0.7384,0.0057,0.0031,0.5453,0.9842,Siit_Pistachio
75732,1959.224,426.8614,271.8388,0.771,310.5237,0.8196,92401,0.6432,1.5703,0.2479,0.7275,0.0056,0.0036,0.5292,0.831,Siit_Pistachio
92765,2088.561,462.1984,302.1831,0.7567,343.6743,0.8718,106412,0.6751,1.5295,0.2672,0.7436,0.005,0.0033,0.5529,0.8457,Siit_Pistachio
104138,1752.265,447.6554,316.7318,0.7067,364.1327,0.9179,113448,0.6514,1.4134,0.4262,0.8134,0.0043,0.003,0.6617,0.9352,Siit_Pistachio
92173,1324.228,493.4748,257.175,0.8535,342.576,0.924,99749,0.7063,1.9188,0.6605,0.6942,0.0054,0.0028,0.4819,0.9247,Siit_Pistachio
91766,1402.017,458.1723,259.6049,0.824,341.8188,0.9581,95776,0.7486,1.7649,0.5867,0.746,0.005,0.0028,0.5566,0.9823,Siit_Pistachio
83503,1990.199,449.6774,252.0933,0.8281,326.0664,0.9172,91040,0.7033,1.7838,0.2649,0.7251,0.0054,0.003,0.5258,0.9379,Siit_Pistachio
94442,1688.476,444.9857,272.5977,0.7904,346.7669,0.976,96765,0.7442,1.6324,0.4163,0.7793,0.0047,0.0029,0.6073,0.9913,Siit_Pistachio
72581,1884.7,430.123,229.6598,0.8455,303.9951,0.9351,77622,0.7234,1.8729,0.2568,0.7068,0.0059,0.0032,0.4995,0.9355,Siit_Pistachio
83504,1148.184,435.527,244.6119,0.8274,326.0684,0.9878,84535,0.7328,1.7805,0.796,0.7487,0.0052,0.0029,0.5605,0.998,Siit_Pistachio
74588,2208.238,465.0613,260.1631,0.8289,308.1694,0.7857,94927,0.6119,1.7876,0.1922,0.6626,0.0062,0.0035,0.4391,0.7849,Siit_Pistachio
84124,1540.0909,424.5667,262.0786,0.7867,327.2766,0.9365,89831,0.7376,1.62,0.4457,0.7708,0.005,0.0031,0.5942,0.9626,Siit_Pistachio
84710,1382.0341,463.5832,233.7686,0.8635,328.4146,0.9774,86669,0.7348,1.9831,0.5573,0.7084,0.0055,0.0028,0.5019,0.9952,Siit_Pistachio
112405,1324.533,522.2956,276.4228,0.8485,378.3101,0.9838,114251,0.7585,1.8895,0.8051,0.7243,0.0046,0.0025,0.5246,0.9913,Siit_Pistachio
83043,2538.2429,431.0484,269.7324,0.78,325.1671,0.8798,94393,0.6348,1.5981,0.162,0.7544,0.0052,0.0032,0.5691,0.9094,Siit_Pistachio
85854,1297.0,405.9485,273.5265,0.7389,330.6247,0.9571,89706,0.7301,1.4841,0.6413,0.8144,0.0047,0.0032,0.6633,0.9845,Siit_Pistachio
93151,1172.6121,457.2625,261.0984,0.8209,344.3886,0.9941,93707,0.7048,1.7513,0.8513,0.7532,0.0049,0.0028,0.5672,0.9934,Siit_Pistachio
89860,1214.767,457.44,250.5591,0.8366,338.2504,0.9898,90787,0.7713,1.8257,0.7652,0.7394,0.0051,0.0028,0.5468,0.9982,Siit_Pistachio
94177,1656.006,467.089,260.4421,0.8301,346.2801,0.9668,97415,0.7526,1.7934,0.4315,0.7414,0.005,0.0028,0.5496,0.9857,Siit_Pistachio
95744,1344.74,486.1907,273.9415,0.8262,349.149,0.8889,107705,0.728,1.7748,0.6653,0.7181,0.0051,0.0029,0.5157,0.9153,Siit_Pistachio
101208,1277.932,489.2357,266.3607,0.8388,358.9736,0.9845,102805,0.7223,1.8367,0.7788,0.7337,0.0048,0.0026,0.5384,0.9889,Siit_Pistachio
91533,1915.9561,451.7373,267.9266,0.8051,341.3846,0.9395,97432,0.7333,1.686,0.3133,0.7557,0.0049,0.0029,0.5711,0.9629,Siit_Pistachio
90125,1821.601,464.186,255.759,0.8345,338.7487,0.9505,94816,0.708,1.8149,0.3413,0.7298,0.0052,0.0028,0.5326,0.9666,Siit_Pistachio
96253,1281.894,474.9414,275.0134,0.8153,350.0759,0.9325,103224,0.6724,1.727,0.7361,0.7371,0.0049,0.0029,0.5433,0.9383,Siit_Pistachio
88421,2138.689,454.0674,285.3913,0.7778,335.5311,0.8616,102622,0.6509,1.591,0.2429,0.7389,0.0051,0.0032,0.546,0.8688,Siit_Pistachio
79291,1166.0179,463.1125,218.9712,0.8812,317.7364,0.9823,80721,0.766,2.1149,0.7329,0.6861,0.0058,0.0028,0.4707,0.9955,Siit_Pistachio
80792,1166.574,449.6163,230.3301,0.8588,320.7297,0.9811,82352,0.7544,1.9521,0.746,0.7133,0.0056,0.0029,0.5089,0.9933,Siit_Pistachio
100658,1199.985,448.7871,286.8687,0.769,357.9969,0.993,101364,0.7231,1.5644,0.8784,0.7977,0.0045,0.0028,0.6363,0.9955,Siit_Pistachio
76331,1127.647,386.0785,265.0077,0.7272,311.7493,0.9502,80330,0.7188,1.4569,0.7543,0.8075,0.0051,0.0035,0.652,0.9499,Siit_Pistachio
77610,2529.5061,468.3093,275.3095,0.8089,314.3503,0.7914,98064,0.6101,1.701,0.1524,0.6712,0.006,0.0035,0.4506,0.7664,Siit_Pistachio
94645,2238.136,437.3349,298.0869,0.7317,347.1394,0.9072,104323,0.6587,1.4671,0.2374,0.7938,0.0046,0.0031,0.6301,0.9244,Siit_Pistachio
78502,1142.004,430.097,238.9188,0.8315,316.1516,0.9534,82343,0.7486,1.8002,0.7564,0.7351,0.0055,0.003,0.5403,0.9727,Siit_Pistachio
100334,1993.053,447.9268,298.6092,0.7454,357.4202,0.9359,107202,0.7714,1.5,0.3174,0.7979,0.0045,0.003,0.6367,0.9551,Siit_Pistachio
84808,1248.8621,483.3014,235.8735,0.8728,328.6045,0.9318,91015,0.6554,2.049,0.6833,0.6799,0.0057,0.0028,0.4623,0.9472,Siit_Pistachio
84968,1354.766,474.9597,236.1567,0.8676,328.9143,0.9371,90671,0.727,2.0112,0.5818,0.6925,0.0056,0.0028,0.4796,0.9645,Siit_Pistachio
88906,1175.347,440.6005,258.5942,0.8096,336.45,0.9854,90221,0.7665,1.7038,0.8087,0.7636,0.005,0.0029,0.5831,0.9935,Siit_Pistachio
81027,1084.517,417.0494,248.2852,0.8035,321.1959,0.9927,81623,0.7683,1.6797,0.8657,0.7702,0.0051,0.0031,0.5932,0.9963,Siit_Pistachio
82744,2236.5449,456.3524,244.885,0.8438,324.5812,0.92,89937,0.7185,1.8635,0.2079,0.7113,0.0055,0.003,0.5059,0.9427,Siit_Pistachio
86534,1176.656,439.8831,258.3506,0.8094,331.9315,0.9545,90662,0.745,1.7027,0.7854,0.7546,0.0051,0.003,0.5694,0.9695,Siit_Pistachio
96825,1296.358,491.1752,270.524,0.8347,351.1145,0.9026,107270,0.7302,1.8156,0.724,0.7148,0.0051,0.0028,0.511,0.9278,Siit_Pistachio
85841,1186.51,466.222,239.9589,0.8574,330.5997,0.9704,88463,0.7551,1.9429,0.7662,0.7091,0.0054,0.0028,0.5028,0.977,Siit_Pistachio
103155,1304.504,498.4672,270.8754,0.8395,362.41,0.954,108134,0.7631,1.8402,0.7617,0.727,0.0048,0.0026,0.5286,0.9727,Siit_Pistachio
100409,1219.521,467.7817,275.7984,0.8077,357.5538,0.992,101215,0.7639,1.6961,0.8484,0.7644,0.0047,0.0027,0.5842,0.9909,Siit_Pistachio
82939,1166.26,436.4992,244.8998,0.8278,324.9634,0.9861,84111,0.7453,1.7824,0.7663,0.7445,0.0053,0.003,0.5542,0.9879,Siit_Pistachio
78879,2580.9409,452.5663,254.4487,0.827,316.9099,0.8887,88762,0.6982,1.7786,0.1488,0.7003,0.0057,0.0032,0.4904,0.8721,Siit_Pistachio
92902,1569.4189,454.7281,264.4788,0.8135,343.928,0.9657,96199,0.7548,1.7193,0.474,0.7563,0.0049,0.0028,0.572,0.9835,Siit_Pistachio
85436,1072.366,388.1068,281.5912,0.6882,329.8189,0.9932,86021,0.7491,1.3783,0.9336,0.8498,0.0045,0.0033,0.7222,0.9954,Siit_Pistachio
97016,1251.105,454.2195,278.7213,0.7896,351.4607,0.9538,101717,0.7578,1.6297,0.7789,0.7738,0.0047,0.0029,0.5987,0.9757,Siit_Pistachio
86209,1154.542,429.7482,255.8428,0.8035,331.3076,0.9904,87043,0.7687,1.6797,0.8127,0.7709,0.005,0.003,0.5943,0.9983,Siit_Pistachio
84839,2476.2419,464.7022,251.1368,0.8414,328.6645,0.9127,92958,0.7131,1.8504,0.1739,0.7073,0.0055,0.003,0.5002,0.9256,Siit_Pistachio
80039,2340.4561,436.4743,272.2351,0.7817,319.2316,0.8573,93362,0.6467,1.6033,0.1836,0.7314,0.0055,0.0034,0.5349,0.8576,Siit_Pistachio
98475,1315.5601,483.5079,268.0578,0.8322,354.0936,0.9504,103618,0.759,1.8037,0.715,0.7323,0.0049,0.0027,0.5363,0.9674,Siit_Pistachio
84944,1162.719,420.212,261.0954,0.7835,328.8679,0.9639,88125,0.7583,1.6094,0.7896,0.7826,0.0049,0.0031,0.6125,0.9858,Siit_Pistachio
82442,2455.748,452.9133,274.1462,0.796,323.9883,0.86,95865,0.6383,1.6521,0.1718,0.7153,0.0055,0.0033,0.5117,0.8454,Siit_Pistachio
102311,2161.666,485.4601,279.3563,0.8178,360.9244,0.941,108725,0.7232,1.7378,0.2751,0.7435,0.0047,0.0027,0.5527,0.9606,Siit_Pistachio
81632,1301.9969,445.4909,235.2594,0.8492,322.3928,0.9739,83820,0.7546,1.8936,0.6051,0.7237,0.0055,0.0029,0.5237,0.9917,Siit_Pistachio
88111,2569.4829,420.8587,289.3067,0.7263,334.9424,0.9184,95937,0.7422,1.4547,0.1677,0.7959,0.0048,0.0033,0.6334,0.9214,Siit_Pistachio
90270,1370.538,428.9636,269.8232,0.7774,339.0211,0.9722,92847,0.74,1.5898,0.6039,0.7903,0.0048,0.003,0.6246,0.993,Siit_Pistachio
99297,1365.795,475.0481,269.5776,0.8234,355.5684,0.9854,100769,0.7223,1.7622,0.6689,0.7485,0.0048,0.0027,0.5602,0.9872,Siit_Pistachio
90627,1157.038,448.3503,258.7116,0.8167,339.6909,0.9861,91901,0.7904,1.733,0.8507,0.7576,0.0049,0.0029,0.574,0.9948,Siit_Pistachio
85250,1989.498,448.3463,271.5034,0.7958,329.4597,0.8892,95870,0.709,1.6513,0.2707,0.7348,0.0053,0.0032,0.54,0.8917,Siit_Pistachio
91103,1270.084,480.812,242.1371,0.8639,340.5818,0.9825,92724,0.7605,1.9857,0.7097,0.7083,0.0053,0.0027,0.5018,0.9963,Siit_Pistachio
94511,2069.553,463.567,275.8159,0.8037,346.8936,0.9229,102404,0.7212,1.6807,0.2773,0.7483,0.0049,0.0029,0.56,0.9412,Siit_Pistachio
83005,1122.7841,414.8105,255.9364,0.787,325.0927,0.9874,84064,0.726,1.6208,0.8274,0.7837,0.005,0.0031,0.6142,0.9955,Siit_Pistachio
84775,2203.3621,460.1037,280.1624,0.7932,328.5405,0.8533,99355,0.6691,1.6423,0.2194,0.7141,0.0054,0.0033,0.5099,0.8374,Siit_Pistachio
72602,2734.137,462.5924,236.962,0.8588,304.039,0.8461,85808,0.608,1.9522,0.122,0.6573,0.0064,0.0033,0.432,0.8433,Siit_Pistachio
82463,2182.4021,444.5504,282.1806,0.7727,324.0295,0.8725,94513,0.6909,1.5754,0.2176,0.7289,0.0054,0.0034,0.5313,0.837,Siit_Pistachio
74756,1106.542,373.2378,256.2109,0.7272,308.5163,0.9772,76502,0.7633,1.4568,0.7672,0.8266,0.005,0.0034,0.6833,0.9953,Siit_Pistachio
92622,1246.8101,440.5182,274.9561,0.7813,343.4094,0.9469,97815,0.7474,1.6021,0.7487,0.7796,0.0048,0.003,0.6077,0.9736,Siit_Pistachio
80701,1240.082,417.4089,250.9569,0.7991,320.5491,0.9586,84184,0.7698,1.6633,0.6595,0.7679,0.0052,0.0031,0.5897,0.9809,Siit_Pistachio
76093,1138.8781,424.5136,244.2908,0.8178,311.2629,0.9335,81516,0.6189,1.7377,0.7372,0.7332,0.0056,0.0032,0.5376,0.9342,Siit_Pistachio
85339,1373.15,441.409,247.7803,0.8276,329.6316,0.9743,87589,0.7246,1.7815,0.5688,0.7468,0.0052,0.0029,0.5577,0.9935,Siit_Pistachio
70508,1172.8311,415.4944,217.7195,0.8517,299.6224,0.9759,72251,0.7533,1.9084,0.6441,0.7211,0.0059,0.0031,0.52,0.9924,Siit_Pistachio
66318,1910.406,415.2187,240.6568,0.8149,290.5834,0.8513,77900,0.6505,1.7254,0.2283,0.6998,0.0063,0.0036,0.4898,0.845,Siit_Pistachio
90038,1285.9919,455.4125,253.3102,0.831,338.5852,0.9763,92227,0.7398,1.7978,0.6842,0.7435,0.0051,0.0028,0.5527,0.9938,Siit_Pistachio
79846,1376.293,472.9795,218.9997,0.8863,318.8465,0.9537,83726,0.7815,2.1597,0.5297,0.6741,0.0059,0.0027,0.4544,0.9815,Siit_Pistachio
70893,1603.609,404.6346,244.2402,0.7973,300.4393,0.87,81485,0.6574,1.6567,0.3464,0.7425,0.0057,0.0034,0.5513,0.9133,Siit_Pistachio
60571,1894.291,389.9319,239.6307,0.7889,277.7074,0.8091,74866,0.5966,1.6272,0.2121,0.7122,0.0064,0.004,0.5072,0.8254,Siit_Pistachio
85098,1326.608,453.3024,243.177,0.8439,329.1658,0.9524,89350,0.7455,1.8641,0.6076,0.7262,0.0053,0.0029,0.5273,0.9829,Siit_Pistachio
91730,1232.899,465.6707,252.9734,0.8396,341.7518,0.9883,92814,0.7707,1.8408,0.7583,0.7339,0.0051,0.0028,0.5386,0.9914,Siit_Pistachio
106514,1405.6541,473.1535,291.6611,0.7874,368.2633,0.9651,110364,0.7885,1.6223,0.6774,0.7783,0.0044,0.0027,0.6058,0.9827,Siit_Pistachio
82728,1541.515,424.8433,251.267,0.8064,324.5498,0.9646,85765,0.7249,1.6908,0.4375,0.7639,0.0051,0.003,0.5836,0.9867,Siit_Pistachio
69640,1018.376,398.9455,222.8999,0.8294,297.7724,0.9903,70321,0.7113,1.7898,0.8438,0.7464,0.0057,0.0032,0.5571,0.9971,Siit_Pistachio
95119,2062.6731,450.6327,282.3159,0.7794,348.0076,0.9272,102589,0.738,1.5962,0.2809,0.7723,0.0047,0.003,0.5964,0.952,Siit_Pistachio
79209,1251.63,391.5358,262.6503,0.7416,317.5721,0.9624,82300,0.6968,1.4907,0.6354,0.8111,0.0049,0.0033,0.6579,0.9807,Siit_Pistachio
87341,1223.04,463.3287,241.1915,0.8538,333.4756,0.9803,89097,0.8083,1.921,0.7337,0.7197,0.0053,0.0028,0.518,0.9951,Siit_Pistachio
110303,1546.769,457.5266,313.0015,0.7294,374.7561,0.9641,114405,0.7794,1.4617,0.5794,0.8191,0.0041,0.0028,0.6709,0.9807,Siit_Pistachio
90360,1305.957,445.8581,259.071,0.8139,339.1901,0.9824,91980,0.7703,1.721,0.6658,0.7608,0.0049,0.0029,0.5788,0.996,Siit_Pistachio
97942,1295.588,483.2561,259.9262,0.843,353.134,0.9751,100441,0.7674,1.8592,0.7332,0.7307,0.0049,0.0027,0.534,0.9928,Siit_Pistachio
106614,2191.052,496.1061,285.3656,0.818,368.4361,0.9444,112889,0.7441,1.7385,0.2791,0.7427,0.0047,0.0027,0.5515,0.9588,Siit_Pistachio
87349,1146.321,412.4142,272.7985,0.75,333.4909,0.982,88950,0.7682,1.5118,0.8353,0.8086,0.0047,0.0031,0.6539,0.9885,Siit_Pistachio
105631,1251.149,483.7486,280.8895,0.8142,366.7336,0.9923,106450,0.6845,1.7222,0.848,0.7581,0.0046,0.0027,0.5747,0.9898,Siit_Pistachio
90674,1205.551,463.2462,250.5961,0.8411,339.7789,0.9816,92375,0.7658,1.8486,0.784,0.7335,0.0051,0.0028,0.538,0.9945,Siit_Pistachio
89823,1266.802,450.1794,264.6333,0.809,338.1807,0.9356,96010,0.717,1.7011,0.7034,0.7512,0.005,0.0029,0.5643,0.96,Siit_Pistachio
89084,2043.235,424.6149,284.7247,0.7419,336.7867,0.9113,97758,0.7534,1.4913,0.2681,0.7932,0.0048,0.0032,0.6291,0.9382,Siit_Pistachio
94816,1210.531,486.3299,253.0745,0.8539,347.4529,0.984,96354,0.7289,1.9217,0.8131,0.7144,0.0051,0.0027,0.5104,0.9809,Siit_Pistachio
98290,2058.9761,437.2366,303.0911,0.7207,353.7608,0.928,105919,0.738,1.4426,0.2914,0.8091,0.0044,0.0031,0.6546,0.9443,Siit_Pistachio
84198,2138.2739,456.4354,253.3319,0.8318,327.4206,0.9122,92301,0.6809,1.8017,0.2314,0.7173,0.0054,0.003,0.5146,0.9271,Siit_Pistachio
87051,1207.609,425.294,275.8212,0.7612,332.9216,0.9368,92926,0.6308,1.5419,0.7501,0.7828,0.0049,0.0032,0.6128,0.9449,Siit_Pistachio
99449,1200.6021,456.6979,279.8051,0.7903,355.8404,0.9803,101447,0.7192,1.6322,0.867,0.7792,0.0046,0.0028,0.6071,0.9909,Siit_Pistachio
96452,1199.712,458.1165,271.4386,0.8056,350.4376,0.9716,99270,0.7725,1.6877,0.8421,0.765,0.0047,0.0028,0.5852,0.9876,Siit_Pistachio
88465,1134.158,448.4564,252.524,0.8264,335.6146,0.9935,89044,0.7494,1.7759,0.8642,0.7484,0.0051,0.0029,0.5601,0.9946,Siit_Pistachio
93543,1556.7419,467.6827,266.8364,0.8213,345.1125,0.9359,99955,0.7561,1.7527,0.4851,0.7379,0.005,0.0029,0.5445,0.9544,Siit_Pistachio
95011,1236.037,441.5882,281.9649,0.7696,347.8099,0.96,98973,0.7412,1.5661,0.7815,0.7876,0.0046,0.003,0.6204,0.9716,Siit_Pistachio
79307,1147.151,425.3987,249.9247,0.8092,317.7685,0.935,84816,0.6384,1.7021,0.7573,0.747,0.0054,0.0032,0.558,0.9498,Siit_Pistachio
97686,2266.385,474.3841,292.3679,0.7875,352.6722,0.8989,108671,0.6967,1.6226,0.239,0.7434,0.0049,0.003,0.5527,0.8968,Siit_Pistachio
101987,2245.0081,480.5264,282.3969,0.8091,360.3524,0.9446,107963,0.7172,1.7016,0.2543,0.7499,0.0047,0.0028,0.5624,0.9569,Siit_Pistachio
88683,1623.535,457.3598,275.4008,0.7984,336.0278,0.8623,102844,0.6646,1.6607,0.4228,0.7347,0.0052,0.0031,0.5398,0.8965,Siit_Pistachio
97474,1891.667,472.6911,270.9238,0.8194,352.2893,0.9475,102878,0.7669,1.7447,0.3423,0.7453,0.0048,0.0028,0.5554,0.9691,Siit_Pistachio
101830,1654.688,482.0597,276.0974,0.8197,360.075,0.9356,108843,0.726,1.746,0.4674,0.747,0.0047,0.0027,0.5579,0.9741,Siit_Pistachio
90638,1165.7321,466.5579,248.9237,0.8458,339.7115,0.9889,91658,0.7516,1.8743,0.8382,0.7281,0.0051,0.0027,0.5302,0.9937,Siit_Pistachio
104783,1258.2271,507.1621,264.8014,0.8529,365.2586,0.9934,105481,0.752,1.9153,0.8317,0.7202,0.0048,0.0025,0.5187,0.9934,Siit_Pistachio
84923,1199.219,469.3299,232.0247,0.8692,328.8272,0.9816,86519,0.6558,2.0228,0.7421,0.7006,0.0055,0.0027,0.4909,0.9929,Siit_Pistachio
95819,1201.66,472.6712,258.5608,0.8371,349.2858,0.9879,96989,0.7603,1.8281,0.8339,0.739,0.0049,0.0027,0.5461,0.9983,Siit_Pistachio
76256,1479.574,422.1981,249.2024,0.8072,311.5961,0.9147,83363,0.7071,1.6942,0.4377,0.738,0.0055,0.0033,0.5447,0.9228,Siit_Pistachio
81267,1095.214,427.2219,244.7146,0.8197,321.6712,0.9931,81834,0.7363,1.7458,0.8514,0.7529,0.0053,0.003,0.5669,0.9897,Siit_Pistachio
91594,2203.262,463.4515,264.5464,0.8211,341.4983,0.9367,97782,0.7464,1.7519,0.2371,0.7369,0.0051,0.0029,0.543,0.9512,Siit_Pistachio
72587,1089.3199,404.8062,241.2709,0.803,304.0076,0.9255,78430,0.7322,1.6778,0.7687,0.751,0.0056,0.0033,0.564,0.9463,Siit_Pistachio
105901,1342.899,502.0544,273.5204,0.8386,367.2021,0.9626,110019,0.7318,1.8355,0.7379,0.7314,0.0047,0.0026,0.5349,0.9819,Siit_Pistachio
76437,1181.916,457.7971,216.4241,0.8812,311.9657,0.9707,78747,0.5818,2.1153,0.6876,0.6814,0.006,0.0028,0.4644,0.9823,Siit_Pistachio
92504,1344.2419,464.9281,255.6932,0.8352,343.1906,0.9685,95514,0.6751,1.8183,0.6433,0.7382,0.005,0.0028,0.5449,0.9908,Siit_Pistachio
82668,1208.691,435.6503,242.6651,0.8305,324.4321,0.9791,84435,0.6522,1.7953,0.7111,0.7447,0.0053,0.0029,0.5546,0.9956,Siit_Pistachio
97587,1485.163,484.8851,260.8294,0.843,352.4934,0.9492,102813,0.6696,1.859,0.556,0.727,0.005,0.0027,0.5285,0.9824,Siit_Pistachio
