% Yavuz Selim TASPINAR, Murat KOKLU and Mustafa ALTIN

% CV:https://www.muratkoklu.com/en/publications/
% DATASET: https://www.muratkoklu.com/datasets

% Citation Request :
% 1: KOKLU M., TASPINAR Y.S.,  (2021).  Determining the Extinguishing Status of Fuel Flames With Sound Wave by Machine Learning Methods.  IEEE Access, 9, pp.86207-86216, Doi: 10.1109/ACCESS.2021.3088612
% Link: https://ieeexplore.ieee.org/document/9452168 (Open Access)
% https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9452168
%
% 2: TASPINAR Y.S., KOKLU M., ALTIN M., (2021).  Classification of Flame Extinction Based on Acoustic Oscillations using Artificial Intelligence Methods.  Case Studies in Thermal Engineering, 28, 101561, Doi: 10.1016/j.csite.2021.101561
% Link: https://www.sciencedirect.com/science/article/pii/S2214157X21007243  (Open Access) 
% https://www.sciencedirect.com/sdfe/reader/pii/S2214157X21007243/pdf
%
% 3: TASPINAR Y.S., KOKLU M., ALTIN M., (2022).  Acoustic-Driven %Airflow Flame Extinguishing System Design and Analysis of Capabilities of Low Frequency in Different Fuels.  Fire Technology, Doi: 10.1007/s10694-021-01208-9
% Link: https://link.springer.com/content/pdf/10.1007/s10694-021-01208-9.pdf
%
%
%
% SHORT DESCRIPTION: The dataset was obtained as a result of the extinguishing tests of four different fuel flames with a sound wave extinguishing system. The sound wave fire-extinguishing system consists of 4 subwoofers with a total power of 4,000 Watt placed in the collimator cabinet. There are two amplifiers that enable the sound come to these subwoofers as boosted. Power supply that powers the system and filter circuit ensuring that the sound frequencies are properly transmitted to the system is located within the control unit. While computer is used as frequency source, anemometer was used to measure the airflow resulted from sound waves during the extinguishing phase of the flame, and a decibel meter to measure the sound intensity. An infrared thermometer was used to measure the temperature of the flame and the fuel can, and a camera is installed to detect the extinction time of the flame. A total of 17,442 tests were conducted with this experimental setup. The experiments are planned as follows:
% 1. Three different liquid fuels and LPG fuel were used to create the flame.
% 2. 5 different sizes of liquid fuel cans are used to achieve different size of flames.
% 3. Half and full gas adjustment is used for LPG fuel.
% 4. While carrying out each experiment, the fuel container, at 10 cm distance, was moved forward up to 190 cm by increasing the distance by 10 cm each time.
% 5. Along with the fuel container, anemometer and decibel meter were moved forward in the same dimensions.
% 6. Fire extinguishing experiments was conducted with 54 different frequency sound waves at each distance and flame size.
% Throughout the flame extinguishing experiments, the data obtained from each measurement device was recorded and a dataset was created. The dataset includes the features of fuel container size representing the flame size, fuel type, frequency, decibel, distance, airflow and flame extinction. Accordingly, 6 input features and 1 output feature will be used in models. The explanation of a total of seven features for liquid fuels in the dataset is given in Table 1, and the explanation of 7 features for LPG fuel is given in Table 2.
% The status property (flame extinction or non-extinction states) can be predicted by using six features in the dataset. Status and fuel features are categorical, while other features are numerical. 8,759 of the 17,442 test results are the non-extinguishing state of the flame. 8,683 of them are the extinction state of the flame. According to these numbers, it can be said that the class distribution of the dataset is almost equal."				
% 
% KEYWORDS: Fire, Extinguishing System, Sound wave, Machine learning, Fire safety, Low frequency, Acoustic

% Data properties and descriptions for liquid fuels				
% FEATURES		MIN/MAX VALUES					UNIT	DESCRIPTIONS	
% SIZE			7, 12, 14, 16, 20				cm		Recorded as 7 cm=1, 12 cm=2, 14 cm=3, 16 cm=4, 20 cm=5	
% FUEL			Gasoline, Kerosene, Thinner				Fuel type	
% DISTANCE		10 - 190						cm		
% DESIBEL		72 - 113						dB		
% AIRFLOW		0 - 17							m/s		
% FREQUENCY		1-75							Hz		
% STATUS		0, 1									0 indicates the non-extinction state, 1 indicates the extinction state	
% 				
% 			
% Data properties and descriptions for LPG				
% FEATURES		MIN/MAX VALUES									UNIT		DESCRIPTIONS	
% SIZE			Half throttle setting, Full throttle setting				Reocerded as Half throttle setting=6, Full throttle setting=7	
% FUEL			LPG															Fuel type	
% DISTANCE		10 - 190										cm		
% DESIBEL		72 - 113										dB		
% AIRFLOW		0 - 17											m/s		
% FREQUENCY		1-75											Hz		
% STATUS		0, 1														0 indicates the non-extinction state, 1 indicates the extinction state	
% 
% 
@RELATION Acoustic_Extinguisher_Fire_Dataset
@ATTRIBUTE SIZE	INTEGER
@ATTRIBUTE FUEL	{gasoline,thinner,kerosene,lpg}
@ATTRIBUTE DISTANCE	INTEGER
@ATTRIBUTE DESIBEL	INTEGER
@ATTRIBUTE AIRFLOW	REAL
@ATTRIBUTE FREQUENCY	INTEGER
@ATTRIBUTE CLASS	{0, 1}

@DATA
3,thinner,100,91,9.0,16,1
3,thinner,100,90,9.9,15,1
3,thinner,100,88,9.7,14,1
3,thinner,100,88,7.8,13,1
3,thinner,100,89,4.9,12,1
3,thinner,100,88,4.6,11,1
3,thinner,100,92,5.6,10,1
3,thinner,100,89,5.2,9,1
3,thinner,100,90,5.8,8,1
3,thinner,100,89,7.1,7,1
3,thinner,100,89,7.5,6,0
3,thinner,100,88,7.0,5,0
3,thinner,100,86,6.5,4,0
3,thinner,100,85,3.7,3,0
3,thinner,100,79,3.0,2,0
3,thinner,100,75,0.0,1,0
3,thinner,110,108,0.0,75,0
3,thinner,110,96,0.0,72,0
3,thinner,110,96,0.0,70,0
3,thinner,110,96,0.0,68,0
3,thinner,110,96,1.5,67,0
3,thinner,110,96,1.9,66,0
3,thinner,110,106,2.7,65,0
3,thinner,110,96,3.7,60,0
3,thinner,110,95,3.4,55,0
3,thinner,110,108,4.2,52,0
3,thinner,110,102,4.8,51,0
3,thinner,110,95,5.0,50,0
3,thinner,110,104,5.7,48,0
3,thinner,110,105,6.8,47,0
3,thinner,110,104,6.7,46,0
3,thinner,110,106,6.8,45,0
3,thinner,110,105,7.4,44,0
3,thinner,110,106,7.1,42,0
3,thinner,110,106,7.7,40,0
3,thinner,110,108,7.8,38,0
3,thinner,110,106,8.1,36,0
3,thinner,110,107,8.9,35,1
3,thinner,110,106,8.5,34,1
3,thinner,110,104,8.7,33,1
3,thinner,110,107,8.8,32,1
3,thinner,110,106,10.6,30,1
3,thinner,110,105,8.8,28,1
3,thinner,110,106,9.3,27,1
3,thinner,110,106,10.0,26,1
3,thinner,110,104,8.5,25,1
3,thinner,110,106,9.2,24,1
3,thinner,110,104,7.3,23,1
3,thinner,110,103,7.5,22,1
3,thinner,110,92,6.5,21,1
3,thinner,110,95,6.1,20,1
3,thinner,110,101,6.5,19,1
3,thinner,110,101,6.0,18,1
3,thinner,110,100,7.0,17,1
3,thinner,110,100,7.7,16,1
3,thinner,110,92,8.5,15,1
3,thinner,110,91,9.3,14,1
3,thinner,110,89,6.5,13,1
3,thinner,110,91,6.1,12,1
3,thinner,110,87,5.2,11,1
3,thinner,110,92,4.9,10,1
3,thinner,110,90,5.0,9,1
3,thinner,110,89,4.5,8,1
3,thinner,110,92,7.0,7,1
3,thinner,110,89,8.1,6,0
3,thinner,110,89,7.5,5,0
3,thinner,110,87,6.7,4,0
3,thinner,110,83,3.7,3,0
3,thinner,110,79,3.1,2,0
3,thinner,110,74,0.0,1,0
3,thinner,120,97,0.0,75,0
3,thinner,120,96,0.0,72,0
3,thinner,120,96,0.0,70,0
3,thinner,120,96,0.0,68,0
3,thinner,120,96,1.5,67,0
3,thinner,120,96,1.9,66,0
3,thinner,120,96,2.2,65,0
3,thinner,120,95,3.3,60,0
3,thinner,120,95,3.6,55,0
3,thinner,120,105,4.8,52,0
3,thinner,120,102,4.2,51,0
3,thinner,120,103,5.0,50,0
3,thinner,120,103,5.3,48,0
3,thinner,120,102,5.2,47,0
3,thinner,120,102,5.8,46,0
3,thinner,120,101,4.9,45,0
3,thinner,120,104,6.1,44,0
3,thinner,120,104,6.7,42,0
3,thinner,120,102,7.0,40,0
3,thinner,120,105,7.2,38,0
3,thinner,120,103,7.9,36,0
3,thinner,120,105,7.8,35,0
3,thinner,120,103,8.2,34,0
3,thinner,120,103,8.5,33,0
3,thinner,120,105,7.9,32,0
3,thinner,120,104,7.7,30,1
3,thinner,120,104,7.9,28,1
3,thinner,120,106,7.7,27,1
3,thinner,120,105,6.4,26,1
3,thinner,120,104,6.3,25,1
3,thinner,120,103,5.7,24,1
3,thinner,120,104,5.6,23,1
3,thinner,120,105,5.0,22,1
3,thinner,120,104,5.7,21,1
3,thinner,120,92,5.7,20,1
3,thinner,120,104,6.5,19,1
3,thinner,120,101,5.7,18,1
3,thinner,120,102,7.9,17,1
3,thinner,120,90,7.7,16,1
3,thinner,120,101,8.6,15,1
3,thinner,120,89,9.0,14,1
3,thinner,120,88,8.3,13,1
3,thinner,120,90,4.2,12,1
3,thinner,120,89,4.0,11,1
3,thinner,120,92,3.8,10,1
3,thinner,120,89,3.9,9,1
3,thinner,120,91,4.0,8,1
3,thinner,120,87,7.0,7,1
3,thinner,120,88,6.5,6,0
3,thinner,120,94,6.0,5,0
3,thinner,120,85,4.2,4,0
3,thinner,120,84,2.5,3,0
3,thinner,120,78,1.4,2,0
3,thinner,120,74,0.0,1,0
3,thinner,130,108,0.0,75,0
3,thinner,130,96,0.0,72,0
3,thinner,130,96,0.0,70,0
3,thinner,130,96,0.0,68,0
3,thinner,130,96,1.5,67,0
3,thinner,130,96,1.6,66,0
3,thinner,130,96,1.9,65,0
3,thinner,130,95,3.4,60,0
3,thinner,130,95,3.3,55,0
3,thinner,130,105,3.7,52,0
3,thinner,130,103,3.7,51,0
3,thinner,130,94,3.8,50,0
3,thinner,130,102,4.4,48,0
3,thinner,130,99,5.2,47,0
3,thinner,130,97,5.7,46,0
3,thinner,130,106,5.7,45,0
3,thinner,130,103,5.2,44,0
3,thinner,130,99,5.0,42,0
3,thinner,130,103,5.6,40,0
3,thinner,130,106,6.4,38,0
3,thinner,130,105,6.3,36,0
3,thinner,130,105,5.6,35,0
3,thinner,130,104,5.8,34,0
3,thinner,130,104,7.0,33,0
3,thinner,130,92,8.3,32,0
3,thinner,130,96,7.8,30,0
3,thinner,130,96,7.4,28,0
3,thinner,130,96,6.3,27,0
3,thinner,130,92,6.5,26,0
3,thinner,130,96,6.1,25,0
3,thinner,130,96,4.8,24,0
3,thinner,130,96,4.2,23,0
3,thinner,130,96,4.2,22,0
3,thinner,130,92,3.7,21,0
3,thinner,130,92,4.2,20,0
3,thinner,130,92,5.0,19,1
3,thinner,130,89,5.3,18,1
3,thinner,130,90,5.6,17,1
3,thinner,130,92,4.4,16,1
3,thinner,130,89,4.5,15,1
3,thinner,130,91,6.8,14,1
3,thinner,130,91,5.6,13,1
3,thinner,130,92,5.0,12,1
3,thinner,130,92,4.6,11,1
3,thinner,130,91,4.0,10,1
3,thinner,130,90,3.3,9,1
3,thinner,130,88,3.8,8,1
3,thinner,130,88,5.3,7,1
3,thinner,130,86,4.9,6,0
3,thinner,130,86,4.5,5,0
3,thinner,130,86,5.0,4,0
3,thinner,130,86,3.4,3,0
3,thinner,130,80,2.3,2,0
3,thinner,130,74,0.0,1,0
3,thinner,140,96,0.0,75,0
3,thinner,140,109,0.0,72,0
3,thinner,140,96,0.0,70,0
3,thinner,140,96,0.0,68,0
3,thinner,140,96,0.8,67,0
3,thinner,140,95,1.3,66,0
3,thinner,140,96,1.7,65,0
3,thinner,140,95,2.8,60,0
3,thinner,140,107,2.3,55,0
3,thinner,140,94,3.3,52,0
3,thinner,140,102,3.7,51,0
3,thinner,140,95,3.4,50,0
3,thinner,140,104,4.4,48,0
3,thinner,140,93,4.3,47,0
3,thinner,140,92,4.8,46,0
3,thinner,140,93,4.6,45,0
3,thinner,140,96,4.6,44,0
3,thinner,140,105,4.0,42,0
3,thinner,140,92,4.5,40,0
3,thinner,140,102,5.4,38,0
3,thinner,140,106,4.3,36,0
3,thinner,140,94,5.2,35,0
3,thinner,140,102,5.2,34,0
3,thinner,140,93,5.6,33,0
3,thinner,140,93,5.4,32,0
3,thinner,140,93,5.7,30,0
3,thinner,140,92,5.3,28,0
3,thinner,140,92,6.0,27,0
3,thinner,140,92,6.4,26,0
3,thinner,140,94,5.7,25,0
3,thinner,140,91,5.2,24,0
3,thinner,140,91,4.3,23,0
3,thinner,140,94,4.2,22,0
3,thinner,140,91,4.0,21,0
3,thinner,140,92,4.2,20,0
3,thinner,140,90,4.5,19,1
3,thinner,140,92,5.3,18,1
3,thinner,140,86,5.4,17,1
3,thinner,140,92,5.2,16,1
3,thinner,140,89,5.6,15,1
3,thinner,140,92,6.0,14,1
3,thinner,140,89,5.0,13,1
3,thinner,140,93,3.7,12,0
3,thinner,140,88,2.3,11,0
3,thinner,140,90,3.2,10,0
3,thinner,140,90,2.7,9,0
3,thinner,140,90,2.9,8,0
3,thinner,140,89,4.4,7,0
3,thinner,140,87,4.5,6,0
3,thinner,140,87,4.8,5,0
3,thinner,140,87,4.8,4,0
3,thinner,140,86,4.6,3,0
3,thinner,140,82,2.1,2,0
3,thinner,140,74,0.0,1,0
3,thinner,150,97,0.0,75,0
3,thinner,150,96,0.0,72,0
3,thinner,150,105,0.0,70,0
3,thinner,150,96,0.0,68,0
3,thinner,150,96,0.0,67,0
3,thinner,150,96,1.0,66,0
3,thinner,150,96,1.4,65,0
3,thinner,150,95,2.2,60,0
3,thinner,150,95,2.0,55,0
3,thinner,150,95,3.2,52,0
3,thinner,150,95,2.8,51,0
3,thinner,150,94,3.1,50,0
3,thinner,150,102,3.7,48,0
3,thinner,150,94,3.8,47,0
3,thinner,150,93,3.7,46,0
3,thinner,150,94,4.0,45,0
3,thinner,150,96,4.2,44,0
3,thinner,150,105,4.3,42,0
3,thinner,150,93,4.4,40,0
3,thinner,150,103,4.2,38,0
3,thinner,150,105,4.3,36,0
3,thinner,150,93,4.8,35,0
3,thinner,150,92,4.5,34,0
3,thinner,150,93,4.5,33,0
3,thinner,150,96,5.3,32,0
3,thinner,150,89,5.6,30,0
3,thinner,150,92,5.0,28,0
3,thinner,150,93,5.6,27,0
3,thinner,150,93,5.8,26,0
3,thinner,150,92,4.8,25,0
3,thinner,150,92,4.5,24,0
3,thinner,150,91,4.3,23,0
3,thinner,150,93,4.0,22,0
3,thinner,150,90,3.7,21,0
3,thinner,150,90,3.7,20,0
3,thinner,150,89,3.4,19,0
3,thinner,150,92,3.3,18,0
3,thinner,150,86,4.5,17,0
3,thinner,150,92,4.9,16,0
3,thinner,150,90,6.0,15,1
3,thinner,150,93,6.3,14,0
3,thinner,150,89,4.4,13,0
3,thinner,150,93,2.7,12,0
3,thinner,150,90,2.3,11,0
3,thinner,150,91,2.8,10,0
3,thinner,150,91,2.3,9,0
3,thinner,150,91,2.8,8,0
3,thinner,150,89,3.1,7,0
3,thinner,150,88,4.3,6,0
3,thinner,150,85,4.8,5,0
3,thinner,150,86,5.2,4,0
3,thinner,150,85,3.7,3,0
3,thinner,150,79,2.2,2,0
3,thinner,150,74,0.0,1,0
3,thinner,160,97,0.0,75,0
3,thinner,160,97,0.0,72,0
3,thinner,160,96,0.0,70,0
3,thinner,160,96,0.0,68,0
3,thinner,160,96,0.0,67,0
3,thinner,160,96,1.0,66,0
3,thinner,160,105,1.5,65,0
3,thinner,160,95,2.5,60,0
3,thinner,160,94,1.9,55,0
3,thinner,160,94,2.7,52,0
3,thinner,160,101,2.7,51,0
3,thinner,160,93,2.8,50,0
3,thinner,160,102,2.7,48,0
3,thinner,160,94,3.3,47,0
3,thinner,160,94,3.6,46,0
3,thinner,160,95,3.9,45,0
3,thinner,160,97,3.4,44,0
3,thinner,160,105,3.7,42,0
3,thinner,160,95,4.0,40,0
3,thinner,160,102,4.2,38,0
3,thinner,160,105,4.4,36,0
3,thinner,160,95,4.4,35,0
3,thinner,160,91,4.8,34,0
3,thinner,160,93,5.3,33,0
3,thinner,160,93,5.8,32,0
3,thinner,160,94,6.0,30,0
3,thinner,160,92,6.3,28,0
3,thinner,160,94,6.5,27,0
3,thinner,160,92,5.2,26,0
3,thinner,160,93,4.9,25,0
3,thinner,160,92,5.7,24,0
3,thinner,160,92,4.2,23,0
3,thinner,160,92,3.4,22,0
3,thinner,160,90,3.2,21,0
3,thinner,160,91,3.3,20,0
3,thinner,160,91,3.9,19,0
3,thinner,160,93,3.9,18,0
3,thinner,160,87,4.0,17,0
3,thinner,160,92,3.4,16,0
3,thinner,160,90,4.4,15,1
3,thinner,160,93,5.6,14,0
3,thinner,160,90,4.0,13,0
3,thinner,160,93,2.3,12,0
3,thinner,160,91,2.2,11,0
3,thinner,160,91,2.2,10,0
3,thinner,160,91,2.1,9,0
3,thinner,160,91,2.7,8,0
3,thinner,160,90,2.9,7,0
3,thinner,160,89,3.7,6,0
3,thinner,160,88,3.2,5,0
3,thinner,160,86,3.3,4,0
3,thinner,160,84,3.1,3,0
3,thinner,160,78,1.4,2,0
3,thinner,160,74,0.0,1,0
3,thinner,170,102,0.0,75,0
3,thinner,170,97,0.0,72,0
3,thinner,170,108,0.0,70,0
3,thinner,170,96,0.0,68,0
3,thinner,170,96,0.0,67,0
3,thinner,170,96,0.0,66,0
3,thinner,170,105,1.3,65,0
3,thinner,170,95,2.2,60,0
3,thinner,170,94,1.7,55,0
3,thinner,170,94,2.3,52,0
3,thinner,170,100,2.3,51,0
3,thinner,170,94,2.7,50,0
3,thinner,170,101,2.8,48,0
3,thinner,170,95,3.2,47,0
3,thinner,170,95,3.2,46,0
3,thinner,170,96,3.4,45,0
3,thinner,170,97,3.6,44,0
3,thinner,170,106,3.4,42,0
3,thinner,170,96,3.2,40,0
3,thinner,170,101,3.4,38,0
3,thinner,170,103,3.4,36,0
3,thinner,170,95,3.7,35,0
3,thinner,170,92,4.0,34,0
3,thinner,170,93,4.2,33,0
3,thinner,170,94,3.7,32,0
3,thinner,170,94,3.7,30,0
3,thinner,170,93,4.2,28,0
3,thinner,170,97,4.4,27,0
3,thinner,170,96,4.6,26,0
3,thinner,170,94,4.2,25,0
3,thinner,170,94,4.3,24,0
3,thinner,170,92,4.2,23,0
3,thinner,170,92,3.8,22,0
3,thinner,170,91,3.7,21,0
3,thinner,170,92,3.9,20,0
3,thinner,170,92,3.6,19,0
3,thinner,170,93,3.6,18,0
3,thinner,170,88,4.2,17,0
3,thinner,170,94,3.3,16,0
3,thinner,170,88,3.1,15,1
3,thinner,170,92,3.3,14,0
3,thinner,170,91,2.8,13,0
3,thinner,170,93,2.2,12,0
3,thinner,170,92,1.3,11,0
3,thinner,170,91,2.0,10,0
3,thinner,170,91,2.1,9,0
3,thinner,170,91,2.2,8,0
3,thinner,170,91,2.0,7,0
3,thinner,170,86,3.1,6,0
3,thinner,170,85,3.3,5,0
3,thinner,170,84,3.6,4,0
3,thinner,170,83,2.0,3,0
3,thinner,170,78,1.4,2,0
3,thinner,170,76,0.0,1,0
3,thinner,180,104,0.0,75,0
3,thinner,180,97,0.0,72,0
3,thinner,180,96,0.0,70,0
3,thinner,180,97,0.0,68,0
3,thinner,180,96,0.0,67,0
3,thinner,180,104,0.0,66,0
3,thinner,180,105,1.1,65,0
3,thinner,180,95,2.1,60,0
3,thinner,180,95,1.5,55,0
3,thinner,180,103,2.5,52,0
3,thinner,180,102,2.5,51,0
3,thinner,180,95,2.7,50,0
3,thinner,180,95,2.7,48,0
3,thinner,180,94,2.5,47,0
3,thinner,180,94,2.6,46,0
3,thinner,180,92,3.1,45,0
3,thinner,180,101,3.1,44,0
3,thinner,180,101,3.2,42,0
3,thinner,180,94,3.4,40,0
3,thinner,180,97,2.9,38,0
3,thinner,180,102,3.6,36,0
3,thinner,180,93,3.4,35,0
3,thinner,180,93,3.6,34,0
3,thinner,180,93,4.0,33,0
3,thinner,180,93,3.9,32,0
3,thinner,180,92,3.8,30,0
3,thinner,180,94,3.8,28,0
3,thinner,180,98,3.7,27,0
3,thinner,180,95,3.8,26,0
3,thinner,180,96,3.9,25,0
3,thinner,180,93,3.6,24,0
3,thinner,180,92,3.2,23,0
3,thinner,180,91,3.2,22,0
3,thinner,180,91,2.9,21,0
3,thinner,180,91,3.2,20,0
3,thinner,180,91,2.5,19,0
3,thinner,180,92,4.4,18,0
3,thinner,180,89,3.4,17,0
3,thinner,180,102,3.2,16,0
3,thinner,180,88,3.6,15,0
3,thinner,180,92,3.3,14,0
3,thinner,180,90,2.9,13,0
3,thinner,180,93,2.2,12,0
3,thinner,180,92,1.7,11,0
3,thinner,180,92,2.2,10,0
3,thinner,180,92,2.2,9,0
3,thinner,180,91,2.1,8,0
3,thinner,180,90,2.8,7,0
3,thinner,180,88,3.3,6,0
3,thinner,180,87,2.8,5,0
3,thinner,180,85,1.6,4,0
3,thinner,180,83,1.6,3,0
3,thinner,180,80,1.4,2,0
3,thinner,180,74,0.0,1,0
3,thinner,190,104,0.0,75,0
3,thinner,190,105,0.0,72,0
3,thinner,190,96,0.0,70,0
3,thinner,190,96,0.0,68,0
3,thinner,190,96,0.0,67,0
3,thinner,190,96,0.0,66,0
3,thinner,190,96,1.0,65,0
3,thinner,190,95,2.1,60,0
3,thinner,190,94,1.6,55,0
3,thinner,190,94,2.5,52,0
3,thinner,190,102,2.5,51,0
3,thinner,190,102,2.6,50,0
3,thinner,190,93,2.3,48,0
3,thinner,190,94,2.6,47,0
3,thinner,190,102,2.6,46,0
3,thinner,190,93,2.5,45,0
3,thinner,190,97,2.8,44,0
3,thinner,190,103,3.2,42,0
3,thinner,190,94,2.9,40,0
3,thinner,190,96,2.9,38,0
3,thinner,190,100,2.7,36,0
3,thinner,190,93,2.7,35,0
3,thinner,190,95,2.9,34,0
3,thinner,190,95,2.2,33,0
3,thinner,190,92,2.6,32,0
3,thinner,190,94,2.2,30,0
3,thinner,190,97,2.6,28,0
3,thinner,190,100,3.2,27,0
3,thinner,190,96,2.9,26,0
3,thinner,190,102,2.9,25,0
3,thinner,190,94,3.1,24,0
3,thinner,190,93,3.2,23,0
3,thinner,190,90,2.9,22,0
3,thinner,190,90,2.6,21,0
3,thinner,190,91,2.5,20,0
3,thinner,190,92,2.0,19,0
3,thinner,190,92,2.3,18,0
3,thinner,190,92,2.7,17,0
3,thinner,190,96,2.6,16,0
3,thinner,190,90,3.6,15,0
3,thinner,190,94,2.9,14,0
3,thinner,190,91,3.3,13,0
3,thinner,190,93,2.0,12,0
3,thinner,190,92,1.4,11,0
3,thinner,190,91,1.6,10,0
3,thinner,190,92,2.0,9,0
3,thinner,190,91,1.9,8,0
3,thinner,190,91,1.6,7,0
3,thinner,190,87,2.5,6,0
3,thinner,190,86,2.2,5,0
3,thinner,190,84,2.0,4,0
3,thinner,190,80,1.5,3,0
3,thinner,190,76,0.4,2,0
3,thinner,190,72,0.0,1,0
4,thinner,10,96,0.0,75,0
4,thinner,10,96,0.0,72,0
4,thinner,10,96,2.6,70,1
4,thinner,10,96,3.2,68,1
4,thinner,10,109,4.5,67,1
4,thinner,10,109,7.8,66,1
4,thinner,10,103,9.7,65,1
4,thinner,10,95,12.0,60,1
4,thinner,10,102,13.3,55,1
4,thinner,10,93,15.4,52,1
4,thinner,10,93,15.1,51,1
4,thinner,10,95,15.2,50,1
4,thinner,10,110,15.4,48,1
4,thinner,10,111,15.2,47,1
4,thinner,10,109,15.4,46,1
4,thinner,10,105,15.2,45,1
4,thinner,10,111,16.0,44,1
4,thinner,10,110,15.7,42,1
4,thinner,10,106,15.4,40,1
4,thinner,10,111,15.5,38,1
4,thinner,10,110,15.2,36,1
4,thinner,10,103,14.9,35,1
4,thinner,10,109,14.9,34,1
4,thinner,10,108,14.9,33,1
4,thinner,10,110,15.1,32,1
4,thinner,10,109,17.0,30,1
4,thinner,10,108,15.5,28,1
4,thinner,10,108,15.4,27,1
4,thinner,10,107,15.5,26,1
4,thinner,10,109,16.6,25,1
4,thinner,10,108,15.2,24,1
4,thinner,10,108,15.4,23,1
4,thinner,10,108,15.4,22,1
4,thinner,10,109,15.2,21,1
4,thinner,10,108,15.7,20,1
4,thinner,10,108,15.2,19,1
4,thinner,10,106,15.1,18,1
4,thinner,10,105,14.5,17,1
4,thinner,10,105,13.8,16,1
4,thinner,10,106,14.4,15,1
4,thinner,10,106,12.3,14,1
4,thinner,10,93,11.9,13,1
4,thinner,10,90,11.9,12,1
4,thinner,10,92,12.5,11,1
4,thinner,10,105,13.8,10,1
4,thinner,10,91,12.9,9,1
4,thinner,10,105,12.9,8,1
4,thinner,10,105,12.3,7,1
4,thinner,10,90,11.8,6,1
4,thinner,10,90,11.0,5,1
4,thinner,10,88,8.8,4,1
4,thinner,10,85,6.0,3,1
4,thinner,10,83,3.1,2,0
4,thinner,10,75,0.8,1,0
4,thinner,20,96,0.0,75,0
4,thinner,20,96,0.0,72,0
4,thinner,20,103,1.0,70,1
4,thinner,20,107,1.1,68,1
4,thinner,20,96,4.0,67,1
4,thinner,20,105,6.5,66,1
4,thinner,20,104,7.5,65,1
4,thinner,20,95,9.0,60,1
4,thinner,20,103,12.0,55,1
4,thinner,20,110,15.0,52,1
4,thinner,20,112,14.6,51,1
4,thinner,20,113,15.2,50,1
4,thinner,20,111,14.9,48,1
4,thinner,20,110,15.5,47,1
4,thinner,20,95,16.0,46,1
4,thinner,20,95,16.3,45,1
4,thinner,20,92,16.0,44,1
4,thinner,20,92,16.0,42,1
4,thinner,20,104,15.5,40,1
4,thinner,20,90,15.2,38,1
4,thinner,20,90,15.2,36,1
4,thinner,20,91,15.0,35,1
4,thinner,20,108,15.2,34,1
4,thinner,20,108,14.8,33,1
4,thinner,20,90,14.1,32,1
4,thinner,20,105,13.5,30,1
4,thinner,20,92,13.3,28,1
4,thinner,20,88,13.3,27,1
4,thinner,20,106,12.8,26,1
4,thinner,20,106,13.8,25,1
4,thinner,20,106,13.3,24,1
4,thinner,20,92,13.8,23,1
4,thinner,20,91,13.6,22,1
4,thinner,20,92,13.2,21,1
4,thinner,20,106,13.2,20,1
4,thinner,20,92,13.5,19,1
4,thinner,20,90,13.2,18,1
4,thinner,20,89,12.8,17,1
4,thinner,20,92,12.3,16,1
4,thinner,20,105,12.3,15,1
4,thinner,20,93,11.5,14,1
4,thinner,20,91,11.2,13,1
4,thinner,20,91,11.9,12,1
4,thinner,20,91,11.5,11,1
4,thinner,20,105,12.3,10,1
4,thinner,20,92,12.0,9,1
4,thinner,20,91,12.2,8,1
4,thinner,20,90,11.5,7,1
4,thinner,20,90,11.0,6,1
4,thinner,20,100,9.6,5,1
4,thinner,20,87,7.8,4,1
4,thinner,20,80,5.0,3,1
4,thinner,20,78,3.7,2,0
4,thinner,20,76,1.0,1,0
4,thinner,30,106,0.0,75,0
4,thinner,30,96,0.0,72,0
4,thinner,30,101,0.4,70,1
4,thinner,30,104,0.4,68,1
4,thinner,30,96,2.2,67,1
4,thinner,30,101,5.0,66,1
4,thinner,30,103,7.0,65,1
4,thinner,30,95,6.5,60,1
4,thinner,30,103,14.4,55,1
4,thinner,30,107,13.3,52,1
4,thinner,30,107,13.8,51,1
4,thinner,30,106,14.8,50,1
4,thinner,30,109,15.4,48,1
4,thinner,30,111,15.5,47,1
4,thinner,30,112,16.0,46,1
4,thinner,30,110,16.0,45,1
4,thinner,30,111,16.3,44,1
4,thinner,30,110,16.1,42,1
4,thinner,30,110,15.2,40,1
4,thinner,30,110,15.2,38,1
4,thinner,30,110,14.8,36,1
4,thinner,30,108,14.4,35,1
4,thinner,30,108,14.2,34,1
4,thinner,30,92,13.2,33,1
4,thinner,30,89,14.2,32,1
4,thinner,30,89,13.5,30,1
4,thinner,30,89,12.3,28,1
4,thinner,30,90,12.0,27,1
4,thinner,30,92,12.5,26,1
4,thinner,30,108,11.5,25,1
4,thinner,30,107,12.3,24,1
4,thinner,30,106,11.5,23,1
4,thinner,30,88,11.9,22,1
4,thinner,30,87,12.0,21,1
4,thinner,30,106,11.5,20,1
4,thinner,30,87,12.3,19,1
4,thinner,30,86,11.6,18,1
4,thinner,30,85,11.0,17,1
4,thinner,30,89,10.9,16,1
4,thinner,30,90,10.3,15,1
4,thinner,30,89,10.7,14,1
4,thinner,30,86,10.0,13,1
4,thinner,30,85,10.7,12,1
