% Citation Request :
% 1. OZKAN IA., KOKLU M. and SARACOGLU R. (2021). Classification of Pistachio Species Using Improved K-NN Classifier. Progress in Nutrition, Vol. 23, N. 2, pp. DOI:10.23751/pn.v23i2.9686.  (Open Access) 

% 2. SINGH D, TASPINAR YS, KURSUN R, CINAR I, KOKLU M, OZKAN IA, LEE H-N., (2022). Classification and Analysis of Pistachio Species with Pre-Trained Deep Learning Models, Electronics, 11 (7), 981. https://doi.org/10.3390/electronics11070981. (Open Access) 
% 
% DATASET: https://www.muratkoklu.com/datasets/
% Article Download (PDF): https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/9686/9178
% https://doi.org/10.3390/electronics11070981. 
% DATASET: https://www.muratkoklu.com/datasets/

@RELATION Pistachio_28_Features_Dataset
@ATTRIBUTE Area	INTEGER
@ATTRIBUTE Perimeter	REAL
@ATTRIBUTE Major_Axis	REAL
@ATTRIBUTE Minor_Axis	REAL
@ATTRIBUTE Eccentricity	REAL
@ATTRIBUTE Eqdiasq	REAL
@ATTRIBUTE Solidity	REAL
@ATTRIBUTE Convex_Area	INTEGER
@ATTRIBUTE Extent	REAL
@ATTRIBUTE Aspect_Ratio	REAL
@ATTRIBUTE Roundness	REAL
@ATTRIBUTE Compactness	REAL
@ATTRIBUTE Shapefactor_1	REAL
@ATTRIBUTE Shapefactor_2	REAL
@ATTRIBUTE Shapefactor_3	REAL
@ATTRIBUTE Shapefactor_4	REAL
@ATTRIBUTE Mean_RR	REAL
@ATTRIBUTE Mean_RG	REAL
@ATTRIBUTE Mean_RB	REAL
@ATTRIBUTE StdDev_RR	REAL
@ATTRIBUTE StdDev_RG	REAL
@ATTRIBUTE StdDev_RB	REAL
@ATTRIBUTE Skew_RR	REAL
@ATTRIBUTE Skew_RG	REAL
@ATTRIBUTE Skew_RB	REAL
@ATTRIBUTE Kurtosis_RR	REAL
@ATTRIBUTE Kurtosis_RG	REAL
@ATTRIBUTE Kurtosis_RB	REAL
@ATTRIBUTE Class	{Kirmizi_Pistachio, Siirt_Pistachio}

@DATA
79239,1404.689,477.6644,214.9409,0.893,317.6322,0.9535,83099,0.7731,2.2223,0.5046,0.665,0.006,0.0027,0.4422,0.9827,213.2749,200.3017,172.6127,22.2079,22.9674,20.0073,-0.6836,-0.6328,-0.5517,2.2801,2.2514,2.3755,Kirmizi_Pistachio
71187,1247.153,429.8573,221.4667,0.8571,301.0616,0.9273,76772,0.7332,1.941,0.5751,0.7004,0.006,0.0031,0.4905,0.9521,216.9965,208.1682,172.797,21.5272,23.2989,22.314,-0.9078,-0.8239,-0.4524,2.8037,2.7242,2.8954,Kirmizi_Pistachio
78980,1123.162,453.9165,223.2982,0.8706,317.1127,0.988,79939,0.7749,2.0328,0.7868,0.6986,0.0057,0.0028,0.4881,0.9921,210.7303,200.7761,185.9294,21.2241,21.1228,21.3873,-0.4179,-0.3737,-0.143,2.4042,2.3593,2.4423,Kirmizi_Pistachio
85974,1202.751,478.2428,235.4068,0.8705,330.8557,0.9537,90150,0.7376,2.0316,0.7468,0.6918,0.0056,0.0027,0.4786,0.9723,210.1683,197.757,176.8981,17.4267,17.5561,17.4623,-0.9179,-0.8598,-0.5777,3.333,3.221,3.0767,Kirmizi_Pistachio
89960,1213.4139,474.2642,249.1864,0.8508,338.4385,0.9591,93799,0.7509,1.9033,0.7678,0.7136,0.0053,0.0028,0.5092,0.9692,229.6544,222.6278,209.7022,23.2902,24.2656,22.7136,-1.2978,-1.2964,-1.096,3.6941,3.7635,3.5751,Kirmizi_Pistachio
91253,1257.923,488.4753,246.1486,0.8638,340.862,0.9548,95574,0.733,1.9845,0.7247,0.6978,0.0054,0.0027,0.4869,0.9663,228.3097,220.4093,204.2424,24.8471,25.9597,25.9232,-0.8292,-0.7524,-0.3912,2.7795,2.679,2.2728,Kirmizi_Pistachio
70929,1181.103,409.9395,228.543,0.8302,300.5156,0.9574,74083,0.7485,1.7937,0.6389,0.7331,0.0058,0.0032,0.5374,0.9639,224.6261,212.8158,194.9884,25.9451,28.0372,21.7815,-0.5907,-0.6809,-0.4204,2.2772,2.5458,2.3778,Kirmizi_Pistachio
61816,1103.546,409.6489,201.6053,0.8705,280.5469,0.9454,65384,0.6297,2.0319,0.6379,0.6848,0.0066,0.0033,0.469,0.953,224.5366,220.0017,205.217,25.1574,29.8039,22.9742,-0.8514,-0.936,-0.3995,2.8476,3.0277,2.5362,Kirmizi_Pistachio
82234,1223.542,532.0884,199.1675,0.9273,323.5793,0.982,83742,0.8033,2.6716,0.6903,0.6081,0.0065,0.0024,0.3698,0.988,216.7162,200.6049,175.3725,18.2886,17.682,18.29,-0.526,-0.3377,0.2593,3.0942,2.8245,2.6064,Kirmizi_Pistachio
64524,1033.183,399.925,218.3169,0.8379,286.6261,0.9465,68168,0.7239,1.8319,0.7596,0.7167,0.0062,0.0034,0.5137,0.9409,224.0714,211.9441,193.9833,20.5878,20.945,19.6246,-1.2335,-1.03,-0.5739,4.103,4.0707,3.7449,Kirmizi_Pistachio
75322,1100.254,429.3439,227.7799,0.8477,309.682,0.9727,77438,0.7473,1.8849,0.7819,0.7213,0.0057,0.003,0.5203,0.9806,227.6049,216.0638,193.6104,26.4232,28.0896,25.8869,-0.658,-0.5082,-0.4907,2.3412,2.2071,2.1554,Kirmizi_Pistachio
85842,1185.7321,494.4196,223.8443,0.8916,330.6016,0.9792,87663,0.7891,2.2088,0.7672,0.6687,0.0058,0.0026,0.4471,0.9876,210.3186,199.7384,181.4319,17.0947,17.958,17.9498,-0.5508,-0.3883,0.3983,3.0778,3.0756,2.9689,Kirmizi_Pistachio
75728,1080.582,431.7364,224.4065,0.8543,310.5155,0.9911,76410,0.7184,1.9239,0.815,0.7192,0.0057,0.003,0.5173,0.9952,235.0508,232.5421,222.4998,21.6435,22.3613,21.5412,-1.6554,-1.4619,-1.1813,5.6477,4.9371,3.8647,Kirmizi_Pistachio
83311,1208.881,473.0142,228.6437,0.8754,325.6913,0.9687,86004,0.7708,2.0688,0.7164,0.6885,0.0057,0.0027,0.4741,0.9808,221.0914,215.6128,203.2501,25.1763,26.4992,27.9161,-0.7625,-0.6936,-0.4717,2.5645,2.4078,2.2744,Kirmizi_Pistachio
43219,1409.616,321.4255,210.8289,0.7548,234.5808,0.8082,53478,0.6842,1.5246,0.2733,0.7298,0.0074,0.0049,0.5326,0.812,185.5221,168.8842,181.1288,12.6923,13.0676,14.3915,-0.0693,0.1285,-0.2135,2.5088,2.4241,2.487,Kirmizi_Pistachio
52670,986.601,352.5237,195.5612,0.832,258.9624,0.9496,55464,0.757,1.8026,0.68,0.7346,0.0067,0.0037,0.5396,0.9728,200.4627,193.2349,186.7178,21.205,22.6472,22.1725,-0.546,-0.5033,-0.3673,2.0643,1.9826,1.9908,Kirmizi_Pistachio
86591,1244.09,473.9036,238.4917,0.8641,332.0408,0.9581,90376,0.6263,1.9871,0.703,0.7007,0.0055,0.0028,0.4909,0.9755,234.1929,223.749,202.4679,23.5044,24.4174,24.3475,-1.481,-1.3207,-0.7317,4.469,4.1513,3.0567,Kirmizi_Pistachio
72527,1143.349,437.5953,217.2991,0.868,303.882,0.9626,75343,0.6825,2.0138,0.6972,0.6944,0.006,0.003,0.4822,0.9711,226.2479,216.6186,197.8183,26.0212,27.1283,26.2689,-0.8107,-0.7157,-0.5365,2.7125,2.5944,2.1958,Kirmizi_Pistachio
82856,1126.554,445.3152,240.9795,0.8409,324.8008,0.9818,84394,0.7706,1.8479,0.8204,0.7294,0.0054,0.0029,0.532,0.9831,223.3807,211.7422,195.762,19.9321,21.2646,22.1045,-0.6573,-0.4868,0.2698,3.3836,3.2615,2.7042,Kirmizi_Pistachio
93411,1219.114,481.9766,249.5084,0.8556,344.8689,0.9761,95702,0.717,1.9317,0.7898,0.7155,0.0052,0.0027,0.512,0.989,219.9662,207.9395,188.8894,23.3806,23.2264,23.0823,-0.831,-0.6879,-0.4305,2.745,2.5169,2.2889,Kirmizi_Pistachio
83314,1369.2321,469.6188,231.982,0.8695,325.6972,0.9517,87540,0.7047,2.0244,0.5584,0.6935,0.0056,0.0028,0.481,0.9737,228.1693,216.9814,196.9128,28.5843,30.5127,26.9187,-0.7388,-0.6419,-0.6308,2.228,2.2612,2.2644,Kirmizi_Pistachio
72714,1151.325,432.3479,217.9682,0.8636,304.2735,0.9809,74133,0.7431,1.9835,0.6893,0.7038,0.0059,0.003,0.4953,0.9824,236.9134,231.3418,221.3879,24.6671,26.5102,29.1979,-1.4967,-1.2236,-0.9223,4.3975,3.6851,2.967,Kirmizi_Pistachio
80982,1198.704,484.6619,217.9012,0.8932,321.1067,0.9682,83644,0.7887,2.2242,0.7082,0.6625,0.006,0.0027,0.439,0.9763,213.6547,200.8999,180.0748,19.343,20.0622,20.5181,-0.3946,-0.34,-0.0886,2.8303,2.7181,3.0302,Kirmizi_Pistachio
83454,1212.9399,478.7658,228.1468,0.8792,325.9708,0.9643,86540,0.7338,2.0985,0.7128,0.6809,0.0057,0.0027,0.4636,0.9728,210.6246,197.2902,183.7145,23.9857,24.777,22.399,-0.4043,-0.3687,-0.3754,2.1448,2.1305,2.4074,Kirmizi_Pistachio
88120,1266.137,462.0862,246.7303,0.8455,334.9595,0.9753,90350,0.7594,1.8728,0.6908,0.7249,0.0052,0.0028,0.5255,0.9841,207.781,194.5029,178.4462,19.1736,19.6983,20.7159,-0.2299,-0.1648,-0.1473,2.4486,2.5252,2.6365,Kirmizi_Pistachio
83685,2178.189,476.7235,236.4716,0.8683,326.4216,0.9119,91770,0.7235,2.016,0.2216,0.6847,0.0057,0.0028,0.4688,0.9452,207.1098,191.808,173.7307,18.5579,19.5395,20.1315,-0.0738,-0.002,0.6688,2.9788,3.2727,4.7961,Kirmizi_Pistachio
69946,1169.307,409.3998,226.302,0.8333,298.4259,0.9418,74269,0.7199,1.8091,0.6429,0.7289,0.0059,0.0032,0.5313,0.9613,222.6149,209.659,192.7374,28.0965,28.3406,28.1543,-0.5024,-0.5027,-0.5827,1.9461,2.0004,2.2971,Kirmizi_Pistachio
86365,1212.532,473.9468,237.2193,0.8657,331.6072,0.9656,89440,0.7608,1.9979,0.7382,0.6997,0.0055,0.0027,0.4895,0.9781,232.3105,223.968,217.995,24.8984,26.2755,28.1545,-1.094,-0.8705,-0.8122,3.2703,2.9883,2.848,Kirmizi_Pistachio
75231,1118.512,436.2821,224.8806,0.8569,309.4949,0.964,78041,0.7559,1.9401,0.7557,0.7094,0.0058,0.003,0.5032,0.9763,212.7204,202.9987,201.027,22.7317,24.6349,26.748,-0.2207,0.0049,0.0996,2.5617,2.5685,2.427,Kirmizi_Pistachio
81341,1399.952,466.1084,228.336,0.8718,321.8176,0.9204,88378,0.7105,2.0413,0.5215,0.6904,0.0057,0.0028,0.4767,0.9731,206.8367,193.3011,177.9641,19.4677,20.5216,21.3194,-0.3272,-0.0393,1.0148,3.0595,3.2392,5.3066,Kirmizi_Pistachio
83847,1201.149,471.1476,232.1412,0.8702,326.7374,0.9622,87139,0.681,2.0296,0.7303,0.6935,0.0056,0.0028,0.4809,0.9761,206.6831,196.5762,185.2769,17.1381,17.1979,16.9837,-0.8512,-0.5445,0.0983,3.9278,3.804,4.239,Kirmizi_Pistachio
66313,1090.271,408.4583,209.4825,0.8585,290.5724,0.9786,67766,0.7091,1.9498,0.701,0.7114,0.0062,0.0032,0.5061,0.9868,224.0187,207.3258,182.2402,26.4379,26.0933,21.6636,-0.4677,-0.2459,-0.0718,2.1679,2.2829,2.287,Kirmizi_Pistachio
80147,1168.076,480.6037,214.6958,0.8947,319.4469,0.9809,81709,0.767,2.2385,0.7382,0.6647,0.006,0.0027,0.4418,0.989,234.7074,228.1763,203.0374,23.6615,25.1707,25.048,-1.2589,-0.9617,-0.3497,3.8718,3.2928,2.287,Kirmizi_Pistachio
79711,1419.0811,488.5091,217.491,0.8954,318.5768,0.9506,83855,0.7406,2.2461,0.4974,0.6521,0.0061,0.0027,0.4253,0.9552,203.4021,189.6282,172.5308,22.3018,22.4209,21.5278,-0.146,-0.0364,0.0221,2.0161,1.9565,2.0291,Kirmizi_Pistachio
69805,1110.311,445.9509,204.7685,0.8883,298.1249,0.9464,73757,0.6956,2.1778,0.7116,0.6685,0.0064,0.0029,0.4469,0.9733,219.1416,208.1401,189.8349,26.4266,25.1774,20.3914,-0.6019,-0.7083,-0.805,2.4685,2.5926,2.8423,Kirmizi_Pistachio
74408,1743.986,431.6846,238.0546,0.8342,307.7974,0.9321,79829,0.7392,1.8134,0.3074,0.713,0.0058,0.0032,0.5084,0.9219,214.8949,205.121,191.3823,24.4096,25.4252,20.6007,-0.7096,-0.5462,-0.2271,2.6045,2.3264,2.0431,Kirmizi_Pistachio
78877,1146.632,451.318,226.8393,0.8645,316.9059,0.9699,81322,0.7539,1.9896,0.7539,0.7022,0.0057,0.0029,0.4931,0.981,223.9116,208.8089,200.6014,23.6954,24.0534,23.9535,-0.7856,-0.7917,-0.6166,2.8211,2.8058,2.4562,Kirmizi_Pistachio
86398,1205.1851,492.846,228.7165,0.8858,331.6705,0.983,87888,0.7272,2.1548,0.7475,0.673,0.0057,0.0026,0.4529,0.9759,227.5933,220.1781,200.7494,22.9477,22.7886,21.3592,-1.3499,-1.2975,-1.0373,4.1,4.0073,3.6262,Kirmizi_Pistachio
57739,1851.574,438.8182,261.1837,0.8036,271.1376,0.717,80524,0.5507,1.6801,0.2116,0.6179,0.0076,0.0045,0.3818,0.6414,203.2088,189.2346,173.4126,18.1735,17.7848,15.4542,-0.6154,-0.6303,-0.2969,2.4082,2.5598,2.4236,Kirmizi_Pistachio
66982,1265.803,435.8916,202.3306,0.8857,292.0345,0.9255,72375,0.7004,2.1544,0.5253,0.67,0.0065,0.003,0.4489,0.967,211.7833,202.1467,190.1904,25.6384,26.0135,23.3745,-0.6187,-0.5496,-0.4139,2.0132,1.9655,1.9722,Kirmizi_Pistachio
58016,1036.5551,395.7145,203.5236,0.8576,271.7872,0.9218,62937,0.6936,1.9443,0.6785,0.6868,0.0068,0.0035,0.4717,0.9172,215.4402,200.9555,182.366,25.4848,25.7292,24.1832,-0.556,-0.5054,-0.1271,2.2057,2.3472,2.4734,Kirmizi_Pistachio
89379,1250.196,480.1813,242.6649,0.8629,337.3438,0.9573,93365,0.7632,1.9788,0.7186,0.7025,0.0054,0.0027,0.4936,0.9766,215.9341,202.2456,188.1956,20.981,22.8783,25.8577,-0.3121,-0.119,-0.0658,2.5526,2.6619,2.9885,Kirmizi_Pistachio
57694,1651.339,401.092,205.9514,0.8581,271.0319,0.8647,66724,0.643,1.9475,0.2659,0.6757,0.007,0.0036,0.4566,0.8893,212.1531,200.9773,176.9287,21.1496,21.7126,20.1442,-0.6502,-0.4913,0.0273,2.8709,2.8499,2.7282,Kirmizi_Pistachio
60132,1328.838,398.2455,198.4854,0.8669,276.6992,0.9362,64231,0.7244,2.0064,0.4279,0.6948,0.0066,0.0033,0.4827,0.9686,204.814,185.9913,154.4665,18.6181,18.4574,18.8548,-0.5518,-0.4564,-0.5364,2.2589,2.3079,2.9852,Kirmizi_Pistachio
69461,1166.494,447.1423,204.6202,0.8891,297.3895,0.9481,73263,0.7225,2.1852,0.6415,0.6651,0.0064,0.0029,0.4423,0.9666,215.3107,200.795,185.0858,21.4419,22.2841,24.1733,-0.5474,-0.4469,-0.1897,2.5801,2.5083,2.4383,Kirmizi_Pistachio
53105,1768.442,393.6612,197.0717,0.8657,260.0296,0.8509,62407,0.6244,1.9976,0.2134,0.6605,0.0074,0.0037,0.4363,0.8716,176.2881,164.5856,173.9536,12.6284,14.734,17.2422,0.6795,1.0775,1.1692,3.9048,4.6877,5.1737,Kirmizi_Pistachio
65943,1063.584,404.3267,210.2949,0.8541,289.7607,0.9672,68181,0.7463,1.9227,0.7325,0.7166,0.0061,0.0032,0.5136,0.9875,225.656,220.0417,208.5978,26.9609,29.3646,27.3109,-0.9966,-0.9151,-0.7602,2.8855,2.7263,3.0955,Kirmizi_Pistachio
96240,1427.5699,476.6801,264.1641,0.8324,350.0522,0.9703,99186,0.7946,1.8045,0.5934,0.7344,0.005,0.0027,0.5393,0.9731,211.4527,202.1889,191.257,22.2145,22.8317,21.7606,-0.365,-0.2802,0.0338,2.2553,2.1642,2.3799,Kirmizi_Pistachio
73889,1094.196,449.0313,211.399,0.8822,306.722,0.99,74633,0.6707,2.1241,0.7755,0.6831,0.0061,0.0029,0.4666,0.9911,236.7918,232.7139,207.6122,24.6044,26.9198,24.8138,-1.4879,-1.2176,-0.8154,4.398,3.5468,2.618,Kirmizi_Pistachio
70612,1054.33,406.9619,223.881,0.8351,299.8433,0.9807,71999,0.7202,1.8178,0.7982,0.7368,0.0058,0.0032,0.5429,0.9868,224.889,214.2182,196.0138,22.8874,23.7647,21.4763,-1.0361,-1.0864,-0.5332,3.4387,3.5269,3.5045,Kirmizi_Pistachio
78579,1162.452,451.8687,226.4848,0.8653,316.3066,0.9749,80602,0.7796,1.9951,0.7307,0.7,0.0058,0.0029,0.49,0.9776,211.882,202.6733,190.3494,19.3411,20.4986,21.9892,-0.5713,-0.229,0.4083,3.6784,3.4569,3.6051,Kirmizi_Pistachio
57152,1573.3101,383.3381,200.1306,0.8529,269.7558,0.8976,63674,0.72,1.9154,0.2901,0.7037,0.0067,0.0035,0.4952,0.9485,207.4348,197.4672,176.2174,23.1193,25.331,28.6272,-0.341,-0.1266,0.3556,2.1048,2.0923,2.29,Kirmizi_Pistachio
50502,902.946,332.1136,205.3672,0.7859,253.5767,0.924,54657,0.7095,1.6172,0.7784,0.7635,0.0066,0.0041,0.583,0.9428,227.5046,220.1679,205.1783,27.1898,29.7259,30.5436,-0.8469,-0.7178,-0.5916,2.6295,2.4524,2.2173,Kirmizi_Pistachio
62031,1033.151,405.0654,201.6227,0.8673,281.0344,0.961,64549,0.7328,2.009,0.7303,0.6938,0.0065,0.0033,0.4814,0.9671,203.8645,189.8617,179.065,17.1531,17.6278,18.5984,-0.5407,-0.4474,-0.4071,2.947,2.8381,2.6583,Kirmizi_Pistachio
75517,1195.338,441.0006,229.5919,0.8538,310.0826,0.958,78827,0.723,1.9208,0.6642,0.7031,0.0058,0.003,0.4944,0.9496,223.7396,210.9084,186.0312,27.5832,28.6883,30.4276,-0.7151,-0.6674,-0.5328,2.3668,2.2797,2.183,Kirmizi_Pistachio
79678,1465.2791,496.3692,224.7613,0.8916,318.5109,0.9265,86002,0.7619,2.2084,0.4663,0.6417,0.0062,0.0028,0.4118,0.9093,226.422,218.4316,201.2415,24.9518,27.2634,25.2065,-0.9042,-0.7728,-0.2831,3.0602,3.0528,2.448,Kirmizi_Pistachio
78934,1145.325,463.9708,224.5346,0.8751,317.0203,0.9763,80847,0.724,2.0664,0.7562,0.6833,0.0059,0.0028,0.4669,0.9647,214.7669,205.805,190.8433,17.986,18.1622,19.1801,-1.1472,-0.9659,-0.3609,4.3164,4.0242,4.0054,Kirmizi_Pistachio
74947,1106.288,434.2367,224.2601,0.8563,308.9102,0.9614,77960,0.7833,1.9363,0.7695,0.7114,0.0058,0.003,0.5061,0.9799,223.7573,218.3465,199.916,27.4269,29.8642,28.3655,-0.5959,-0.4865,-0.4907,2.2665,2.1086,2.0913,Kirmizi_Pistachio
59860,1536.377,426.6246,189.4967,0.8959,276.0727,0.8997,66536,0.6971,2.2514,0.3187,0.6471,0.0071,0.0032,0.4188,0.9428,199.9294,177.7238,192.7709,17.9149,18.4788,20.6436,-0.3335,-0.386,-0.1081,2.2156,2.2649,2.382,Kirmizi_Pistachio
93962,1588.455,493.8718,249.8349,0.8626,345.8846,0.9453,99398,0.7502,1.9768,0.468,0.7004,0.0053,0.0027,0.4905,0.9696,217.7519,211.3346,190.1164,22.2249,24.8683,21.2467,-0.4856,-0.6289,-0.641,2.6675,2.8087,3.1927,Kirmizi_Pistachio
72353,1711.048,425.3286,243.441,0.82,303.5172,0.8778,82427,0.6734,1.7472,0.3106,0.7136,0.0059,0.0034,0.5092,0.8897,210.1185,199.285,182.0612,24.7887,25.4755,26.4907,-0.2931,-0.2474,-0.0406,2.1941,2.1272,2.0567,Kirmizi_Pistachio
82561,1155.201,473.5714,225.8126,0.879,324.222,0.9812,84144,0.7872,2.0972,0.7774,0.6846,0.0057,0.0027,0.4687,0.983,236.112,231.0141,209.0842,22.68,24.2698,22.5949,-1.3895,-1.1341,-0.6242,4.3848,3.7799,3.083,Kirmizi_Pistachio
70959,1185.301,411.6615,224.4651,0.8383,300.5791,0.958,74073,0.7419,1.834,0.6347,0.7302,0.0058,0.0032,0.5331,0.9778,220.703,207.9654,187.8743,27.7237,29.6855,28.5061,-0.4107,-0.1944,-0.1049,2.0001,2.1084,2.0396,Kirmizi_Pistachio
77153,1120.837,449.6405,222.7506,0.8687,313.4234,0.9755,79088,0.7671,2.0186,0.7718,0.6971,0.0058,0.0029,0.4859,0.9808,220.749,209.6967,191.7495,22.8311,22.6261,20.3791,-0.9631,-0.8658,-0.473,3.1622,3.2166,3.1052,Kirmizi_Pistachio
73958,1096.207,431.001,225.0645,0.8528,306.8652,0.9645,76683,0.7968,1.915,0.7734,0.712,0.0058,0.003,0.5069,0.9708,213.0871,200.0183,189.2614,19.0471,20.3931,19.3465,-0.5416,-0.3817,-0.0138,3.1841,3.0755,3.6892,Kirmizi_Pistachio
73575,1607.095,393.5164,251.2209,0.7697,306.0696,0.9454,77822,0.711,1.5664,0.358,0.7778,0.0053,0.0034,0.6049,0.9476,202.153,189.0498,165.6491,18.6806,18.4456,19.2969,-0.1949,2.0E-4,0.6372,2.8935,2.8811,3.2046,Kirmizi_Pistachio
78524,1121.854,449.9406,225.9792,0.8647,316.1959,0.983,79880,0.7807,1.9911,0.784,0.7028,0.0057,0.0029,0.4939,0.9833,208.1257,199.3865,183.0881,17.7291,18.6341,19.492,-0.6455,-0.3588,-0.1898,3.3911,3.1726,3.7873,Kirmizi_Pistachio
58434,1050.3979,416.4825,180.3239,0.9014,272.7645,0.9809,59570,0.7556,2.3096,0.6655,0.6549,0.0071,0.0031,0.4289,0.9907,210.3716,200.8036,187.5695,19.7561,19.9417,17.6898,-0.8356,-0.6558,-0.5016,3.0503,2.8351,2.899,Kirmizi_Pistachio
69554,1802.277,431.8987,215.1097,0.8671,297.5885,0.9313,74684,0.709,2.0078,0.2691,0.689,0.0062,0.0031,0.4748,0.9532,205.6181,193.3147,168.3997,19.9731,20.4426,19.969,-0.3962,-0.3907,-0.692,2.1821,2.2392,2.7939,Kirmizi_Pistachio
80287,1442.082,451.6958,233.3839,0.8562,319.7258,0.9434,85101,0.7366,1.9354,0.4851,0.7078,0.0056,0.0029,0.501,0.9697,203.7466,192.6477,180.1589,17.6352,19.1372,17.9194,-0.7836,-0.6432,-0.1725,2.9718,2.7825,3.593,Kirmizi_Pistachio
61458,1268.522,380.2,216.3935,0.8222,279.7334,0.9132,67303,0.7291,1.757,0.4799,0.7358,0.0062,0.0035,0.5413,0.9511,189.9866,181.6178,172.0511,13.5096,12.9677,13.2572,-0.4811,-0.3943,0.1872,3.1236,3.2714,4.6439,Kirmizi_Pistachio
73406,1149.161,432.67,218.6794,0.8629,305.7179,0.9714,75571,0.7501,1.9786,0.6985,0.7066,0.0059,0.003,0.4993,0.9878,208.9552,195.4001,183.7689,17.2806,18.2713,18.8355,-0.6166,-0.4557,0.5025,3.5708,3.5983,4.5203,Kirmizi_Pistachio
66244,1056.386,409.1532,209.4531,0.859,290.4212,0.972,68153,0.7885,1.9534,0.746,0.7098,0.0062,0.0032,0.5038,0.9842,221.6946,208.3149,197.8304,22.1099,23.0002,20.3504,-1.0315,-0.9252,-0.6577,3.0182,2.8786,3.0539,Kirmizi_Pistachio
79450,1231.0129,453.9435,252.1095,0.8316,318.0548,0.8903,89238,0.672,1.8006,0.6588,0.7006,0.0057,0.0032,0.4909,0.8839,220.0859,214.2908,201.384,24.2715,25.1207,22.47,-0.8614,-0.8219,-0.5765,2.9043,2.9942,2.6107,Kirmizi_Pistachio
72913,1257.577,443.1351,222.087,0.8653,304.6895,0.9238,78924,0.7233,1.9953,0.5794,0.6876,0.0061,0.003,0.4728,0.9433,223.2407,210.2388,188.6413,26.5308,27.5002,24.8946,-0.7387,-0.7835,-0.7076,2.338,2.4932,2.6304,Kirmizi_Pistachio
70954,1366.3621,430.3386,214.8055,0.8665,300.5685,0.9637,73626,0.7484,2.0034,0.4776,0.6984,0.0061,0.003,0.4878,0.9773,217.3547,207.8066,203.3262,20.9836,22.1027,23.1846,-1.1328,-1.0421,-0.7261,3.5123,3.3003,2.6021,Kirmizi_Pistachio
64076,1009.698,374.4415,224.9661,0.7994,285.6293,0.9485,67552,0.6936,1.6644,0.7898,0.7628,0.0058,0.0035,0.5819,0.9685,208.3182,194.9513,177.7127,15.0651,15.8784,15.0404,-0.6662,-0.5064,0.2468,4.0264,3.9101,3.9505,Kirmizi_Pistachio
77532,1084.235,443.7108,223.7128,0.8636,314.1923,0.9919,78163,0.8064,1.9834,0.8288,0.7081,0.0057,0.0029,0.5014,0.9945,236.2571,225.3965,210.1447,20.5311,20.5842,20.3171,-1.4808,-1.3221,-1.0031,4.7626,4.4166,3.4098,Kirmizi_Pistachio
70984,1781.9561,435.9559,215.0228,0.8699,300.632,0.9328,76099,0.7417,2.0275,0.2809,0.6896,0.0061,0.003,0.4755,0.9641,223.9121,211.4723,191.3711,27.0489,28.0182,26.8895,-0.6793,-0.6505,-0.5622,2.1594,2.2344,2.2874,Kirmizi_Pistachio
81224,1304.1281,474.4166,223.6945,0.8819,321.5861,0.9679,83918,0.7404,2.1208,0.6001,0.6779,0.0058,0.0028,0.4595,0.9745,210.0324,198.1797,182.383,17.7137,19.1327,21.7974,-0.3466,-0.0732,0.6244,3.2421,3.1096,3.7949,Kirmizi_Pistachio
71196,1283.203,459.1897,199.6058,0.9006,301.0807,0.9759,72955,0.7349,2.3005,0.5433,0.6557,0.0064,0.0028,0.4299,0.989,212.4579,203.312,188.2878,17.1659,17.8084,18.5332,-1.0917,-0.9385,-0.443,3.9371,3.6356,3.9714,Kirmizi_Pistachio
80375,1185.635,478.1623,218.505,0.8895,319.901,0.9648,83304,0.7931,2.1883,0.7185,0.669,0.0059,0.0027,0.4476,0.9795,229.2625,219.7068,201.6925,26.3197,27.0697,27.4484,-0.9608,-0.7987,-0.3716,2.7378,2.6237,2.3918,Kirmizi_Pistachio
76621,1647.156,443.207,228.3114,0.8571,312.341,0.9492,80722,0.7451,1.9412,0.3549,0.7047,0.0058,0.003,0.4966,0.9641,216.0191,206.2767,194.4376,26.3325,27.2026,29.1716,-0.2455,-0.2177,-0.1118,1.944,1.9551,1.9638,Kirmizi_Pistachio
90806,1261.681,490.5851,246.7837,0.8643,340.0262,0.953,95285,0.7151,1.9879,0.7168,0.6931,0.0054,0.0027,0.4804,0.955,226.8888,217.7589,200.0385,25.5915,27.4261,28.9185,-0.763,-0.5905,-0.3806,2.6424,2.4268,1.9626,Kirmizi_Pistachio
77732,2198.8049,431.0561,253.5455,0.8087,314.5973,0.8998,86390,0.7072,1.7001,0.202,0.7298,0.0055,0.0033,0.5327,0.9056,216.63,205.2685,183.0335,20.2563,22.1589,19.3329,-0.6827,-0.6218,-0.2745,2.9018,2.8319,2.8874,Kirmizi_Pistachio
78170,1247.084,457.3434,219.2182,0.8776,315.4824,0.979,79849,0.7268,2.0862,0.6316,0.6898,0.0059,0.0028,0.4758,0.9927,228.9364,219.5109,206.2773,24.8058,26.0634,26.6668,-0.9842,-0.8858,-0.741,2.9173,2.7873,2.6691,Kirmizi_Pistachio
