@relation 'click_prediction_smallest_balanced'

@attribute class {0,1}
@attribute impression numeric
@attribute url_hash numeric
@attribute ad_id numeric
@attribute advertiser_id numeric
@attribute depth numeric
@attribute position numeric
@attribute query_id numeric
@attribute keyword_id numeric
@attribute title_id numeric
@attribute description_id numeric
@attribute user_id numeric

@data
0,1,3.5831867945582679E18,21402191,36906,2,1,153441,1428,1572,8238,2227773
0,1,1.4600073692226415E19,20665934,4004,1,1,585459,152,1133,235,2654239
0,1,1.4340390157469403E19,9027549,23808,2,1,9899294,27,14,18,0
0,1,1.220508915459924E19,20680121,27938,1,1,3995892,3546,9868,11943,2228188
0,2,1.223405680971054E19,21787000,37359,3,2,80004,4,67,84,0
0,1,1.2469976137002121E19,7122819,26687,2,2,12121929,71489,202950,139150,0
0,1,9.685311741858013E18,3955468,1969,3,1,6808371,14138,72375,66131,4970586
0,1,1.4340390157469403E19,10110354,23808,2,2,33020,5024,4911,10,187089
0,1,1.5476414034272244E19,4349801,5193,2,1,11901279,17976,498434,497259,0
0,3,1.51369726184697165E18,21453006,8179,2,1,1805,2827,56132,28181,2060726
0,1,1.501258515945481E19,3127748,17810,3,2,665453,444,40332,38266,37591
0,1,1.4340390157469403E19,6434962,23777,1,1,42155,1417,1663,1922,17735076
0,1,5.6646578862684785E18,21442070,37070,2,2,9826479,141,204812,153788,10508239
0,2,6.2637494235377244E18,21352941,36720,2,1,6476,8423,121495,646,1009
0,1,5.468727571223081E18,20001399,1381,2,1,13787911,650,2061,2491,8496124
0,1,1.4924668103627252E19,21965425,38184,3,2,8633861,350,79655,8377,0
0,1,6.3240207938438052E18,20711336,27500,1,1,22138537,2507,3883,2130,0
1,1,1.3090221289647714E19,20174982,23795,1,1,29854,1198,3,7,8519063
0,1,1.1379461126848995E19,21480118,24354,2,1,359154,313,2527,2649,4459212
0,1,1.0664591050012752E19,20620168,30128,2,1,14071858,3424,9864,3287,5427540
0,1,6.3240207938438052E18,20711340,27500,1,1,1948244,14047,25298,28549,2578793
0,1,1.4340390157469403E19,21360120,23777,2,1,14925836,2851,39391,563,1064105
1,1,8.1342641745108931E18,10950957,1268,3,1,3093,17888,18515,2,1480327
0,1,1.0726002060893145E19,20036558,23800,1,1,1651983,49,44,75,8296758
0,1,4.2981186814246446E18,7166028,385,2,2,126356,208876,446110,6176,0
0,1,1.205787899908646E19,20163238,27961,3,3,1525,21226,27009,804,519899
0,1,8.3578231334511411E18,8344672,21018,2,1,24846,10490,622691,489573,4064838
0,2,1.3616247906704456E19,21340786,21102,2,1,8905967,95110,494620,1399,14896143
0,3,9.75107224858461E18,10939132,29713,2,1,30,69,266,380,12674795
0,1,6.4672570049749893E18,9126972,20901,1,1,258606,115595,167758,144295,2442945
1,1,1.98308878221104486E18,5942190,24397,2,1,36267,92933,246925,254251,5396172
0,2,1.4340390157469403E19,21360115,23777,2,1,5710616,75,2507,143,0
1,1,2.3403618006767913E18,20688489,2612,2,1,51249,56693,83932,74736,3842027
0,1,1.4340390157469403E19,4804519,23777,2,1,1542589,53634,105455,92373,5886
0,2,1.205787899908646E19,20161720,27961,2,2,82327,30564,62895,58529,0
0,3,1.4340390157469403E19,20640001,23808,1,1,202729,244,115,160,5230335
0,1,1.485572239586454E19,9905715,5124,2,2,2549304,327,2216,2464,759672
0,1,1.2951951759826553E19,20929318,35006,3,1,6839943,389060,1320084,1047502,0
0,1,4.9491971738031217E18,20664765,24107,2,1,2249606,3453,1648,2051,1615504
1,1,9.575822120978772E18,20569725,33706,2,1,4326,405,13054,8945,437115
0,1,1.2575804614706532E19,21227967,7300,2,2,10229242,54452,85866,124553,122211
0,1,1.205787899908646E19,20192675,27961,3,2,7729156,4175,51834,50871,0
1,1,1.5989049276530887E19,20314187,23823,2,1,1231,3259,5888,6188,15376929
0,1,1.4340390157469403E19,3110996,23777,3,2,5363364,494,516,688,0
1,1,1.1379461126848995E19,21438521,24354,2,2,990322,128,2188,14824,2047561
0,1,6.3990246178566687E18,21299608,36491,3,3,407118,15841,331938,282,6841312
0,1,2.00214305896498483E18,20188693,24124,2,1,26,52,55,95,1263659
0,1,4.6650174503183432E18,21234211,7443,2,1,1140267,24732,134787,117291,427850
0,1,1.205787899908646E19,20192990,27961,3,2,6,4,39,55,6120772
0,1,1.4600073692226415E19,21520682,4004,2,2,5249264,152,527,870,0
0,1,1.1336276031602018E19,21401669,36492,3,1,277137,197264,500598,406804,3411
0,1,1.5145480155589095E19,22072984,23807,2,1,828,1113,12939,12776,498902
0,2,1.205787899908646E19,20192903,27961,2,2,82086,578,2246,3549,0
0,1,1.04607947814781222E18,21920339,37956,2,2,3,988,80,105,5854872
0,1,1.652901956033939E19,4344642,5480,2,2,48911,14270,355043,84426,0
1,1,7.5368411309020406E18,21208884,34619,2,1,4053,17813,1299,1517,13191952
0,1,1.29435194351716915E18,20680695,24162,2,2,915,696,252,359,11796286
0,1,7.0631542967697736E18,20418739,33500,3,3,3445932,1872,59344,541,1803981
0,1,5.8882774317833359E18,4352279,6520,2,1,1873,10,429,617,2924443
0,1,8.9945570705085798E18,20030165,23799,1,1,19471463,28,41,52,0
0,1,1.4340390157469403E19,3110997,23777,2,2,967,394,25070,23753,6970428
0,1,7.9039145283201915E18,21372581,2010,1,1,49,31,243,373,12415834
0,17,1.1121833691387079E19,21134703,23807,2,2,14619,31,364,8,0
1,2,8.3351050025174508E18,20561512,33524,1,1,28757,36523,65612,7302,16353683
0,3,7.3734283061540485E18,20594799,30642,2,2,1859,210,51479,46889,7929005
0,1,1.5640377425824471E19,20206632,32800,2,2,2416134,1620,1981,2211,1053311
0,1,1.205787899908646E19,20159190,27961,1,1,16530,293,264,427,3535548
1,1,1.7363854844105064E19,20016964,23798,1,1,24184,7864,5823,5995,12714733
0,2,6.6721679071469169E18,20378885,33288,1,1,5012040,71954,434307,369562,2438781
0,1,8.5108579509054198E18,21866332,34089,3,3,6484164,3270,332132,274424,0
0,1,1.4340390157469403E19,21163923,23808,2,1,6936,3120,5427,37,94308
0,1,5.8512528144469361E18,20133613,28698,2,2,8242,23762,332,454,4621935
0,1,1.33848579481565286E18,20759027,33931,2,1,1378256,28014,41781,75367,180325
0,2,6.5361963539295314E18,22136124,38741,3,1,169,75,13508,1759,7251736
1,1,8.2609584518649856E16,4260125,13886,2,1,339,551,3079,1196,15809796
0,2,2.4347563200652785E18,20035837,29273,2,2,1,3,135,188,1569960
0,1,5.468727571223081E18,20001249,1381,2,2,1359471,361,5581,5890,0
0,1,1.8219033963967887E19,20163756,32709,1,1,26034882,5751,34989,34366,913266
0,1,1.91339599434395827E18,20393423,24823,2,2,15531392,529396,2326415,1827039,2069964
0,1,3.8314755628675937E18,4341150,2447,2,2,142278,146233,7505,254263,1625003
0,3,1.4340390157469403E19,9027213,23808,2,1,5,1,0,0,357663
0,1,1.4340390157469403E19,20644033,23808,1,1,17826018,253240,530,9,0
0,1,9.280378215171783E18,7706000,5883,2,2,993,2631,14935,13056,2422850
0,1,9.466191470586345E18,20050335,7827,2,2,1327105,1343,3206,18511,0
0,1,1.1664399476873722E19,21347675,36634,2,2,14126277,10365,39153,51360,712458
0,1,8.9526510087074304E18,10241289,1547,2,2,8478,17668,26463,32746,1168256
0,1,7.124793773142793E17,10795355,8181,2,1,335230,1217,37550,34718,0
0,1,1.5859647530187389E19,2989726,23778,1,1,15566144,2191,62,79,10205290
0,1,8.7189719035329055E18,20897061,35075,2,2,1042196,855,139,201,52904
0,1,4.1103488216059192E18,2950735,19549,3,1,5613162,2684,77327,70831,75372
0,1,1.2310323414299814E19,22005032,879,3,2,238839,15135,1648612,1304010,0
0,1,1.4779372599199648E19,20601287,2494,2,2,1095826,42689,59630,395,10279030
0,1,1.205787899908646E19,20147157,27961,1,1,1561382,221,165,269,4521250
0,1,1.203986170175328E19,21712561,37370,2,1,656230,4171,42550,39166,0
0,1,1.2748929568122405E19,4301916,10704,2,2,302660,1824,61047,63976,1168836
0,1,1.6295542853724762E19,21415286,10954,2,2,37,264,42391,38981,4877892
0,1,1.4492523977312543E19,21275627,36379,2,2,305041,885,178,257,179958
1,1,1.4340390157469403E19,6434934,23777,1,1,1707184,14,10,17,639796
0,1,1.7153861738207836E19,21465132,37170,3,3,7545351,1680,29225,27470,235035
0,1,1.6988275966878355E19,4256332,23506,2,2,12095,22004,209799,194118,776849
0,1,3.7844003470486733E18,9784917,23471,3,3,106907,19080,281291,10974,1612
0,1,6.1083241416505969E18,20373148,33201,2,2,4948,10891,797271,10475,12771270
0,1,2.06129618858332595E18,4971128,387,1,1,7782,6006,200950,482,21041
0,1,1.2837504198869455E19,20562500,30627,3,1,1209193,106518,2676549,1915531,0
0,1,9.9569847242674995E17,21916191,37913,1,1,22726979,48759,69111,56153,0
0,1,7.0103859894551183E18,9583919,23637,1,1,13749014,1148,983,285,21924065
0,1,1.4340390157469403E19,3208097,23777,1,1,13227,21572,33242,30924,1775352
1,2,1.205787899908646E19,20185814,27961,1,1,506,243,4646,5295,1806224
0,1,9.0040358806652795E18,20595493,33800,3,2,1512,234,473,732,49716
0,1,7.8773617524662886E18,21126935,35491,3,2,2007119,9614,121538,125443,1523519
0,1,1.5014137256912452E19,21460599,37134,2,1,40,316,764,374,8650139
0,2,1.4340390157469403E19,20643974,23808,1,1,553450,6992,3266,3539,5144632
0,3,1.1315908569713166E19,20311294,18070,3,2,65119,10014,211,313,0
0,1,4.998895501216811E18,20712796,34453,2,2,43104,1801,20704,21402,12270075
0,1,1.4340390157469403E19,9027909,23808,1,1,17829454,7971,1081,1288,5087411
0,1,1.8045561712109976E19,21381840,35978,2,2,1193,156,1062,963,1593060
1,1,1.5859647530187389E19,4291071,23778,2,1,118620,439,11,24,2444006
0,1,8.1423804880896973E18,21400483,36805,2,2,5232,1108,206405,25357,0
0,2,1.205787899908646E19,20183754,27961,1,1,4138953,163918,359720,344851,469799
0,1,1.4756578758696272E19,20716705,3625,1,1,3203699,4155,381915,313268,0
0,1,5.8512528144469361E18,10510594,28698,1,1,3905,6731,8366,8473,18168069
0,1,4.8767020671739507E17,20463792,24027,2,1,37475,12772,52249,57301,15824643
0,4,8.1342641745108931E18,10593101,1268,2,2,760441,1271,822,2,5481918
0,1,7.9039145283201915E18,20623363,2012,2,1,1535905,2957,4177,230,7209811
1,1,1.268116116601727E19,20588957,18495,2,1,354,1149,29903,33016,14635766
0,1,2.6928596198512824E18,4321470,2051,2,1,138,151,475,626,43907
0,1,1.4756578758696272E19,20715825,3625,2,1,932,47896,86959,79912,6346734
1,1,8.3293823697281526E18,4225644,719,3,3,8656720,40960,150937,77085,496982
0,2,1.8214744439732498E19,20659758,33307,1,1,1438,4436,6633,8126,1034171
0,1,1.1132806224225894E19,3013326,10325,1,1,20165123,18907,32478,41,352583
1,1,1.205787899908646E19,20163218,27961,1,1,18002484,2736,2129,2678,5097645
0,2,8.1190571086918175E18,20876635,34760,1,1,8911438,100,34,40,103835
0,1,4.6957909287014248E16,21311942,36427,2,1,106339,7611,15559,2351,894985
0,1,7.7718844412582748E18,20449369,32367,2,2,139571,134290,1362201,1074926,0
0,1,1.0981755291997231E19,4411662,2617,2,2,10808646,120442,518117,429621,0
0,1,1.4340390157469403E19,9027213,23808,2,2,1,1,0,0,3753172
0,1,1.0366511567377787E19,21203613,7631,2,2,1526914,184175,2988221,16237,2257
0,1,1.7363854844105064E19,20017078,23798,1,1,16233266,2420,4,2044,256858
1,1,9.0040358806652795E18,20595493,33800,1,1,68265,59852,151479,143309,18148647
0,1,1.0640641837842622E19,20929422,35009,2,1,16193,48427,455125,364838,12572063
0,1,1.4531867648059392E19,3834142,27485,1,1,2,8,97,59,4195190
0,1,1.205787899908646E19,20163487,27961,2,2,1687,1815,2328,2770,886148
0,1,3.1639974203144361E18,7409293,26288,3,2,422455,12,279,5722,605660
1,221,1.205787899908646E19,20185489,27961,1,1,47,27,548,740,0
0,1,4.9450980237539922E18,10767062,30157,2,2,746482,90906,144,340,6076668
0,1,1.4340390157469403E19,21163927,23808,2,2,46,77,787,127,36259
0,1,1.4340390157469403E19,6435107,23777,2,2,1178006,4968,9997,10056,5709558
0,1,1.2440971204951276E19,21317617,36521,2,1,472,11919,92426,3126,503399
0,2,1.26550245966758304E17,21243951,36263,2,2,403,1601,104693,179,1575243
0,1,9.34420972465587E18,20901615,34801,2,1,88353,72909,619581,604,0
0,1,3.9389783431856097E18,4271482,20789,2,1,13011831,1119506,3494158,2728344,0
1,1,5.2605941700718192E16,3048011,23782,1,1,200,484,322,463,23785628
0,1,5.468727571223081E18,20001975,1381,2,1,4428871,2359,7379,8184,0
0,1,2.19486210990059571E18,4202852,7852,3,1,414907,23167,67075,36188,5889
1,2,1.4682762827264092E19,4339308,353,2,1,286723,258460,735224,591749,12009966
0,1,1.205787899908646E19,20163594,27961,2,1,298165,2904,4987,5849,1143252
0,1,1.4340390157469403E19,3111008,23777,2,2,13458,4564,3913,4232,2689410
0,1,1.205787899908646E19,20174625,27961,1,1,24856122,66538,98952,102709,119193
0,1,1.1038660142914585E19,22095853,38505,3,2,171,126,11559,831,1731419
0,1,1.4340390157469403E19,20644045,23808,1,1,391868,2,1,3,0
0,1,8.6300283777587855E18,21019788,35208,1,1,2157,2300,3169,3399,19495827
0,1,2.00214305896498483E18,20607074,24124,3,1,1401011,122520,1059963,987567,0
1,1,1.6794704970244289E19,7206993,26286,1,1,5233048,355,636,139,19800528
0,1,8.3637810403940137E18,10959866,23806,3,1,158657,253,37,46,4569044
0,7,1.205787899908646E19,20222697,27961,1,1,7628085,127,185,298,0
0,1,1.205787899908646E19,20174713,27961,1,1,23250734,450,1803,2282,0
1,1,7.1435186544859873E18,20393504,33093,2,1,3792,3526,133,16635,5568454
0,5,4.2981186814246446E18,3022824,385,1,1,2501293,559281,1508879,1133797,0
0,1,1.04607947814781222E18,21920339,37956,2,2,14934,288,29,4677,2222412
1,1,4.7258820214846781E18,21810772,37665,3,1,20799,260,6032,6312,462550
0,1,1.4340390157469403E19,6435022,23777,2,1,2729,1968,2410,2656,2846021
0,1,1.6889500088877904E19,20563274,28417,3,1,40300,35822,132475,116831,3095786
1,1,6.0225015974099476E18,4231093,25632,2,1,4619,1339,884,1101,1359694
0,1,1.360523891478254E19,7779016,27501,3,3,664,1128,4389,4751,10263521
1,1,1.288953115686646E19,4294340,25441,2,2,5024,13484,94251,33314,2220221
0,1,1.185504547330924E19,4376351,19923,3,3,5043,73418,162243,144144,2542623
0,1,5.5896494124657367E18,20950163,35067,1,1,4468,738,153,353,4921273
0,10,7.7718844412582748E18,20448247,32367,2,1,18834,30677,417601,373415,0
0,1,8.1342641745108931E18,10593106,1268,2,2,29199,3616,17467,2,282548
1,1,1.1274636798287909E19,20612669,23808,2,2,356901,5200,30323,1637,12879103
0,1,4.8767020671739507E17,20504988,24027,2,2,49839,241505,1200336,103264,0
1,2,4.8767020671739507E17,20589742,24027,2,1,472808,719,18350,21891,155728
1,1,8.2656512616714312E18,20340501,16822,2,2,4106,5940,100140,2971,4262888
0,1,1.4340390157469403E19,9027437,23808,1,1,469,300,20,20,18551421
0,2,1.4340390157469403E19,9027575,23808,1,1,196,3166,173,252,1561601
0,1,8.2854677499778386E18,4305872,27830,2,2,792120,53430,73768,70120,0
0,1,1.3756257544627677E19,8351004,24035,2,1,14052379,31010,150333,30610,174881
0,2,8.1315144266481357E18,20392917,33329,3,1,762296,123702,348514,313491,0
0,1,1.4340390157469403E19,21163923,23808,1,1,3999754,336,539,37,0
0,1,1.2397719443947192E19,21260228,879,2,1,10584787,213,9213,15687,0
1,1,1.4340390157469403E19,10397481,23808,1,1,394,3800,16,167,8673772
0,1,7.9039145283201915E18,21162258,1325,2,1,2933882,2395,5021,7990,0
1,1,1.0614093137600328E19,20603669,11855,3,1,291,11214,27371,4733,9949679
1,1,7.1435186544859873E18,20393504,33093,1,1,601,1170,19318,18593,13599627
0,1,5.8512528144469361E18,21477562,28698,2,1,199,522,4507,4871,15879120
0,1,1.205787899908646E19,20192676,27961,1,1,17484677,207834,964463,1566329,0
0,1,1.58766388478992614E18,20952326,33991,2,2,12844620,5419,1935,1392,1689490
0,1,8.1342641745108931E18,10593100,1268,3,2,8070,4471,38248,2,3697169
0,1,1.5640377425824471E19,20205159,32800,1,1,1811923,22398,13437,51738,67656
0,1,1.625995737085699E19,21225314,9520,1,1,17168006,65179,306830,283118,343358
0,1,1.222118454211438E19,20506713,33597,1,1,26165531,91966,170023,159484,0
0,1,1.4340390157469403E19,21360115,23777,2,1,7301,6,496,143,13791146
0,1,5.0799010680513905E18,4249536,25928,2,1,1681996,26263,55126,49875,392516
0,1,5.5896494124657367E18,20949928,35067,1,1,940278,2016,3129,42,619946
0,1,1.205787899908646E19,20163487,27961,1,1,17437938,15532,23643,23553,0
0,1,1.4779372599199648E19,20974499,2494,2,1,7394052,7592,152545,3846,0
1,1,5.9987783956848087E18,20319703,33117,2,1,21,12,301,570,5274829
0,1,1.3503262172158704E19,1567244,1185,1,1,47649,37669,74317,78915,3564961
1,1,8.7189719035329055E18,20896082,35075,2,1,546,113,258,92,11471577
0,1,3.0121264905220229E18,20924301,35006,2,1,21932,909,70974,64640,715072
0,1,1.3572566271349115E19,4366823,10770,1,1,3254983,101942,146449,133682,0
1,3,1.4340390157469403E19,9027213,23808,2,1,1,1,0,0,3689228
0,1,1.4433706419706933E19,21953978,38104,3,3,175869,305,20275,19507,8789658
0,1,3.5873902269220603E18,21021506,23281,2,1,1647,853,1083,3543,678958
1,1,1.3756911221447043E19,20297777,8864,2,1,5915667,635060,3080898,2137798,2309784
0,2,1.4340390157469403E19,21360098,23777,1,1,1086,1836,3457,473,16846
0,1,1.4340390157469403E19,10335566,23808,2,1,108373,2710,1749,144,3749338
0,1,1.4756578758696272E19,20718054,3625,1,1,16694815,134063,299783,209953,1635158
0,1,2.9874573120223621E18,1192713,2850,2,2,14800348,121,100,149,0
0,1,1.205787899908646E19,20159008,27961,1,1,16346426,293,264,427,649460
0,3,9.88450204207611E18,20882120,5525,3,2,205484,6689,81566,53833,0
0,1,1.4340390157469403E19,10445934,23808,2,2,9791150,98649,254,363,42818
0,1,1.8425200088803072E19,20033125,23790,1,1,2758980,2277,27,29,33328
0,1,5.8512528144469361E18,20133621,28698,1,1,22418900,13234,212108,39536,0
0,1,2.4127717961104635E18,20067154,23781,2,1,4,7,94,1,13304509
0,1,1.72996384937738752E18,20882080,23637,2,1,76307,521,4792,123,12548134
1,1,8.8480216950830766E18,20815834,2387,1,1,24441069,1245,2079,2363,10869736
0,1,8.8480216950830766E18,20092590,2387,3,3,14622,29094,46798,42892,523222
1,1,1.205787899908646E19,20221063,27961,2,1,779,932,4756,1074,11665534
0,1,1.205787899908646E19,20163506,27961,1,1,747233,74,119,186,233840
0,1,3.3619196623394758E17,21116609,35684,2,2,269654,5581,886763,838469,0
0,1,1.4760202617656488E19,21868798,37554,2,1,68975,35283,95301,45691,0
0,1,2.9002045843946409E18,20150888,29181,3,2,20022,159649,1592241,1389948,126666
0,1,9.685311741858013E18,4063095,1969,2,2,207067,781,1178,1444,7112821
0,1,1.6586175567266302E19,3750756,1890,1,1,1264,93656,128068,13281,206604
0,1,5.1865562973668209E18,20380386,33042,2,2,26599,4358,11477,12484,2669911
0,1,1.4531867648059392E19,3834142,27485,3,1,6156,8,28,74,938509
1,1,1.8045561712109976E19,3355181,20075,2,1,2492,3657,5226,5554,3767535
1,1,1.205787899908646E19,20174623,27961,1,1,1003,257,1315,1690,3418991
0,1,7.9039145283201915E18,21022459,2010,2,1,4314991,481144,1600721,1297985,130240
0,1,7.5830030282104443E18,20619971,33272,2,2,4517579,190529,456748,224,3355828
0,1,4.1286333491424783E18,20975187,35306,2,1,1020,345,729,716,253940
0,1,4.5648605570351099E18,20907964,34893,3,2,1176077,33449,940050,921786,31620
0,2,1.4993391466150318E19,20682800,34187,2,2,3970014,1423,50126,37618,26342
0,1,1.205787899908646E19,20170569,27961,1,1,18803607,4925,4039,1482,0
0,1,1.205787899908646E19,20157114,27961,2,1,998841,5250,24418,6542,0
1,1,1.4340390157469403E19,9027613,23808,1,1,23778308,11750,138,198,13465557
1,1,1.7363854844105064E19,20017083,23798,1,1,7555686,159,157,233,72220
0,1,1.4340390157469403E19,21360116,23777,2,2,10561,144,380,401,5263851
0,1,1.205787899908646E19,20163591,27961,1,1,19212307,9,18,27,943903
0,1,2.00214305896498483E18,20563026,24124,2,1,86176,60656,587311,526125,9012207
0,1,7.2460045467796736E17,2934610,23778,2,1,136,302,117,162,944728
0,1,1.205787899908646E19,20192676,27961,1,1,4634608,64393,324358,276719,0
0,1,1.5573192511702135E19,21090358,35332,3,3,974074,162649,1005758,825262,4830
0,1,1.5090620379847555E19,20663496,33986,1,1,6650,1379,1151626,1193317,0
0,1,1.0452428043152323E19,20789535,34555,1,1,2441734,4915,43322,40419,0
1,69,1.3756257544627677E19,8182706,24354,3,1,2651,1923,2192,2445,0
1,2,1.4340390157469403E19,20643971,23808,3,2,10,242,9,9,444415
0,1,1.205787899908646E19,20222697,27961,1,1,7620976,127,448,637,0
0,1,5.8512528144469361E18,21477526,28698,2,2,5794,6002,2221148,1748489,1391783
0,1,1.4151367138752854E19,4416390,28228,2,2,378148,12786,9128,9242,124166
0,1,6.0713561809463726E18,20028365,32124,2,2,12113553,2967,2106,5320,0
0,1,2.00214305896498483E18,20945323,24124,1,1,24650492,77,3377,6839,0
1,1,1.4340390157469403E19,21163923,23808,2,2,78,57,637,37,5320657
0,1,1.4340390157469403E19,9027317,23808,2,2,2333,15642,12857,12693,3377571
0,1,8.1896318609897964E18,1888122,9981,2,2,3367784,4235,27853,26314,693071
1,1,1.3694319020023613E19,20714128,854,2,1,2214998,7458,14187,21124,6427071
0,1,1.3416878294870458E19,3066490,23786,1,1,889,375,246,115,6691857
0,2,3.8435192914165473E18,21354665,36752,3,2,6219,137,2776,3043,940419
0,1,1.4340390157469403E19,10397422,23808,1,1,135,13,50,15,3640821
0,1,1.0420673803424246E19,20758938,30764,3,1,2013037,3197,508582,477261,0
1,2,1.33848579481565286E18,20802266,33931,3,3,24815,791,52458,93771,427806
1,1,7.9039145283201915E18,21162250,1325,2,1,81580,18746,48983,69615,1413033
0,1,1.205787899908646E19,20180703,27961,3,2,449814,538,5214,6516,0
1,1,5.5269687218600417E18,21816795,37639,2,2,4563,2284,52817,48018,13892839
0,1,1.0726002060893145E19,20036558,23800,2,2,80653,49,44,75,1717988
0,2,7.5053572684580751E18,21206177,35983,1,1,1483964,26818,30281,315,0
0,1,1.205787899908646E19,20192676,27961,1,1,4442004,63286,108415,105421,1076416
